dataset,split,sample_id,true_label_multiclass,y_known,nonconformity_s,threshold_q,decision
UNSW-NB15,test,1855,Normal,1,0.188168,0.38338,KNOWN
UNSW-NB15,test,1856,Fuzzers,1,0.161221,0.38338,KNOWN
UNSW-NB15,test,1857,Exploits,1,0.021243,0.38338,KNOWN
UNSW-NB15,test,1858,Normal,1,0.049698,0.38338,KNOWN
UNSW-NB15,test,1859,Fuzzers,1,0.043326,0.38338,KNOWN
UNSW-NB15,test,1860,Normal,1,0.270854,0.38338,KNOWN
UNSW-NB15,test,1861,Normal,1,0.287986,0.38338,KNOWN
UNSW-NB15,test,1862,Exploits,1,0.040121,0.38338,KNOWN
UNSW-NB15,test,1863,Exploits,1,0.069537,0.38338,KNOWN
UNSW-NB15,test,1864,Reconnaissance,1,0.105528,0.38338,KNOWN
UNSW-NB15,test,1865,Normal,1,0.144757,0.38338,KNOWN
UNSW-NB15,test,1866,DoS,1,0.146302,0.38338,KNOWN
UNSW-NB15,test,1867,Reconnaissance,1,0.201809,0.38338,KNOWN
UNSW-NB15,test,1868,Normal,1,0.072051,0.38338,KNOWN
UNSW-NB15,test,1869,Fuzzers,1,0.214638,0.38338,KNOWN
UNSW-NB15,test,1870,Fuzzers,1,0.054178,0.38338,KNOWN
UNSW-NB15,test,1871,Exploits,1,0.059726,0.38338,KNOWN
UNSW-NB15,test,1872,Normal,1,0.26839,0.38338,KNOWN
UNSW-NB15,test,1873,DoS,1,0.306335,0.38338,KNOWN
UNSW-NB15,test,1874,Normal,1,0.216173,0.38338,KNOWN
UNSW-NB15,test,1875,Reconnaissance,1,0.2708,0.38338,KNOWN
UNSW-NB15,test,1876,Normal,1,0.075124,0.38338,KNOWN
UNSW-NB15,test,1877,Normal,1,0.49969,0.38338,ZERO_DAY
UNSW-NB15,test,1878,Exploits,1,0.111397,0.38338,KNOWN
UNSW-NB15,test,1879,Normal,1,0.161337,0.38338,KNOWN
UNSW-NB15,test,1880,Normal,1,0.180484,0.38338,KNOWN
UNSW-NB15,test,1881,Normal,1,0.272134,0.38338,KNOWN
UNSW-NB15,test,1882,Exploits,1,0.182388,0.38338,KNOWN
UNSW-NB15,test,1883,Normal,1,0.316258,0.38338,KNOWN
UNSW-NB15,test,1884,Normal,1,0.205352,0.38338,KNOWN
UNSW-NB15,test,1885,Normal,1,0.035555,0.38338,KNOWN
UNSW-NB15,test,1886,Fuzzers,1,0.089152,0.38338,KNOWN
UNSW-NB15,test,1887,Normal,1,0.038256,0.38338,KNOWN
UNSW-NB15,test,1888,Exploits,1,0.266496,0.38338,KNOWN
UNSW-NB15,test,1889,Fuzzers,1,0.144015,0.38338,KNOWN
UNSW-NB15,test,1890,Normal,1,0.079313,0.38338,KNOWN
UNSW-NB15,test,1891,Normal,1,0.319812,0.38338,KNOWN
UNSW-NB15,test,1892,Normal,1,0.042409,0.38338,KNOWN
UNSW-NB15,test,1893,Exploits,1,0.112777,0.38338,KNOWN
UNSW-NB15,test,1894,Normal,1,0.133371,0.38338,KNOWN
UNSW-NB15,test,1895,Normal,1,0.198522,0.38338,KNOWN
UNSW-NB15,test,1896,Exploits,1,0.063649,0.38338,KNOWN
UNSW-NB15,test,1897,Normal,1,0.285524,0.38338,KNOWN
UNSW-NB15,test,1898,Exploits,1,0.131391,0.38338,KNOWN
UNSW-NB15,test,1899,Normal,1,0.182632,0.38338,KNOWN
UNSW-NB15,test,1900,Exploits,1,0.06547,0.38338,KNOWN
UNSW-NB15,test,1901,Fuzzers,1,0.136407,0.38338,KNOWN
UNSW-NB15,test,1902,Normal,1,0.096539,0.38338,KNOWN
UNSW-NB15,test,1903,Normal,1,0.224349,0.38338,KNOWN
UNSW-NB15,test,1904,Normal,1,0.380457,0.38338,KNOWN
UNSW-NB15,test,1905,Normal,1,0.02514,0.38338,KNOWN
UNSW-NB15,test,1906,Normal,1,0.193086,0.38338,KNOWN
UNSW-NB15,test,1907,Normal,1,0.286524,0.38338,KNOWN
UNSW-NB15,test,1908,Exploits,1,0.275851,0.38338,KNOWN
UNSW-NB15,test,1909,Normal,1,0.071495,0.38338,KNOWN
UNSW-NB15,test,1910,Normal,1,0.385835,0.38338,ZERO_DAY
UNSW-NB15,test,1911,Exploits,1,0.27277,0.38338,KNOWN
UNSW-NB15,test,1912,Exploits,1,0.081108,0.38338,KNOWN
UNSW-NB15,test,1913,Reconnaissance,1,0.116476,0.38338,KNOWN
UNSW-NB15,test,1914,Normal,1,0.123104,0.38338,KNOWN
UNSW-NB15,test,1915,Exploits,1,0.179834,0.38338,KNOWN
UNSW-NB15,test,1916,Normal,1,0.065011,0.38338,KNOWN
UNSW-NB15,test,1917,Normal,1,0.117857,0.38338,KNOWN
UNSW-NB15,test,1918,Normal,1,0.147186,0.38338,KNOWN
UNSW-NB15,test,1919,Exploits,1,0.046068,0.38338,KNOWN
UNSW-NB15,test,1920,Exploits,1,0.302512,0.38338,KNOWN
UNSW-NB15,test,1921,Reconnaissance,1,0.2384,0.38338,KNOWN
UNSW-NB15,test,1922,Normal,1,0.202286,0.38338,KNOWN
UNSW-NB15,test,1923,Normal,1,0.533336,0.38338,ZERO_DAY
UNSW-NB15,test,1924,Normal,1,0.135393,0.38338,KNOWN
UNSW-NB15,test,1925,Normal,1,0.290426,0.38338,KNOWN
UNSW-NB15,test,1926,Exploits,1,0.231992,0.38338,KNOWN
UNSW-NB15,test,1927,Exploits,1,0.230839,0.38338,KNOWN
UNSW-NB15,test,1928,Reconnaissance,1,0.075823,0.38338,KNOWN
UNSW-NB15,test,1929,Exploits,1,0.348133,0.38338,KNOWN
UNSW-NB15,test,1930,Normal,1,0.052889,0.38338,KNOWN
UNSW-NB15,test,1931,Normal,1,0.272602,0.38338,KNOWN
UNSW-NB15,test,1932,Normal,1,0.362067,0.38338,KNOWN
UNSW-NB15,test,1933,Normal,1,0.285556,0.38338,KNOWN
UNSW-NB15,test,1934,Normal,1,0.499852,0.38338,ZERO_DAY
UNSW-NB15,test,1935,Normal,1,0.045591,0.38338,KNOWN
UNSW-NB15,test,1936,Exploits,1,0.288147,0.38338,KNOWN
UNSW-NB15,test,1937,Normal,1,0.305055,0.38338,KNOWN
UNSW-NB15,test,1938,Exploits,1,0.169407,0.38338,KNOWN
UNSW-NB15,test,1939,Backdoor,1,0.125332,0.38338,KNOWN
UNSW-NB15,test,1940,Normal,1,0.093549,0.38338,KNOWN
UNSW-NB15,test,1941,Normal,1,0.29245,0.38338,KNOWN
UNSW-NB15,test,1942,Exploits,1,0.100708,0.38338,KNOWN
UNSW-NB15,test,1943,Normal,1,0.317803,0.38338,KNOWN
UNSW-NB15,test,1944,Normal,1,0.104633,0.38338,KNOWN
UNSW-NB15,test,1945,Exploits,1,0.376674,0.38338,KNOWN
UNSW-NB15,test,1946,Normal,1,0.243627,0.38338,KNOWN
UNSW-NB15,test,1947,Normal,1,0.214047,0.38338,KNOWN
UNSW-NB15,test,1948,Normal,1,0.179217,0.38338,KNOWN
UNSW-NB15,test,1949,Normal,1,0.295657,0.38338,KNOWN
UNSW-NB15,test,1950,DoS,1,0.212809,0.38338,KNOWN
UNSW-NB15,test,1951,Normal,1,0.18189,0.38338,KNOWN
UNSW-NB15,test,1952,Normal,1,0.043151,0.38338,KNOWN
UNSW-NB15,test,1953,Normal,1,0.343446,0.38338,KNOWN
UNSW-NB15,test,1954,Normal,1,0.113539,0.38338,KNOWN
UNSW-NB15,test,1955,Normal,1,0.13535,0.38338,KNOWN
UNSW-NB15,test,1956,Normal,1,0.057678,0.38338,KNOWN
UNSW-NB15,test,1957,Normal,1,0.47904,0.38338,ZERO_DAY
UNSW-NB15,test,1958,Exploits,1,0.249147,0.38338,KNOWN
UNSW-NB15,test,1959,Fuzzers,1,0.132208,0.38338,KNOWN
UNSW-NB15,test,1960,Normal,1,0.170365,0.38338,KNOWN
UNSW-NB15,test,1961,Exploits,1,0.235093,0.38338,KNOWN
UNSW-NB15,test,1962,Normal,1,0.044704,0.38338,KNOWN
UNSW-NB15,test,1963,Normal,1,0.429674,0.38338,ZERO_DAY
UNSW-NB15,test,1964,Fuzzers,1,0.142929,0.38338,KNOWN
UNSW-NB15,test,1965,Normal,1,0.053167,0.38338,KNOWN
UNSW-NB15,test,1966,Exploits,1,0.230064,0.38338,KNOWN
UNSW-NB15,test,1967,Normal,1,0.089132,0.38338,KNOWN
UNSW-NB15,test,1968,Normal,1,0.040849,0.38338,KNOWN
UNSW-NB15,test,1969,Normal,1,0.180304,0.38338,KNOWN
UNSW-NB15,test,1970,Normal,1,0.14549,0.38338,KNOWN
UNSW-NB15,test,1971,Reconnaissance,1,0.129534,0.38338,KNOWN
UNSW-NB15,test,1972,Normal,1,0.033966,0.38338,KNOWN
UNSW-NB15,test,1973,Normal,1,0.004899,0.38338,KNOWN
UNSW-NB15,test,1974,Normal,1,0.246033,0.38338,KNOWN
UNSW-NB15,test,1975,Exploits,1,0.108691,0.38338,KNOWN
UNSW-NB15,test,1976,Exploits,1,0.071126,0.38338,KNOWN
UNSW-NB15,test,1977,Fuzzers,1,0.078256,0.38338,KNOWN
UNSW-NB15,test,1978,Normal,1,0.096452,0.38338,KNOWN
UNSW-NB15,test,1979,Normal,1,0.218318,0.38338,KNOWN
UNSW-NB15,test,1980,DoS,1,0.031753,0.38338,KNOWN
UNSW-NB15,test,1981,Normal,1,0.357919,0.38338,KNOWN
UNSW-NB15,test,1982,Normal,1,0.209539,0.38338,KNOWN
UNSW-NB15,test,1983,Normal,1,0.104905,0.38338,KNOWN
UNSW-NB15,test,1984,Exploits,1,0.124387,0.38338,KNOWN
UNSW-NB15,test,1985,Normal,1,0.171071,0.38338,KNOWN
UNSW-NB15,test,1986,Exploits,1,0.171924,0.38338,KNOWN
UNSW-NB15,test,1987,Fuzzers,1,0.338774,0.38338,KNOWN
UNSW-NB15,test,1988,Normal,1,0.098938,0.38338,KNOWN
UNSW-NB15,test,1989,Normal,1,0.212815,0.38338,KNOWN
UNSW-NB15,test,1990,Normal,1,0.130397,0.38338,KNOWN
UNSW-NB15,test,1991,Exploits,1,0.152348,0.38338,KNOWN
UNSW-NB15,test,1992,Normal,1,0.113847,0.38338,KNOWN
UNSW-NB15,test,1993,Normal,1,0.24414,0.38338,KNOWN
UNSW-NB15,test,1994,Fuzzers,1,0.091291,0.38338,KNOWN
UNSW-NB15,test,1995,Fuzzers,1,0.081216,0.38338,KNOWN
UNSW-NB15,test,1996,Exploits,1,0.039144,0.38338,KNOWN
UNSW-NB15,test,1997,Normal,1,0.167301,0.38338,KNOWN
UNSW-NB15,test,1998,DoS,1,0.298121,0.38338,KNOWN
UNSW-NB15,test,1999,Normal,1,0.104907,0.38338,KNOWN
UNSW-NB15,test,2000,Reconnaissance,1,0.134826,0.38338,KNOWN
UNSW-NB15,test,2001,Exploits,1,0.338484,0.38338,KNOWN
UNSW-NB15,test,2002,Exploits,1,0.108057,0.38338,KNOWN
UNSW-NB15,test,2003,Normal,1,0.538728,0.38338,ZERO_DAY
UNSW-NB15,test,2004,Exploits,1,0.175342,0.38338,KNOWN
UNSW-NB15,test,2005,Exploits,1,0.153555,0.38338,KNOWN
UNSW-NB15,test,2006,Normal,1,0.113847,0.38338,KNOWN
UNSW-NB15,test,2007,Reconnaissance,1,0.019897,0.38338,KNOWN
UNSW-NB15,test,2008,Normal,1,0.045781,0.38338,KNOWN
UNSW-NB15,test,2009,Normal,1,0.128717,0.38338,KNOWN
UNSW-NB15,test,2010,Normal,1,0.322033,0.38338,KNOWN
UNSW-NB15,test,2011,Normal,1,0.109261,0.38338,KNOWN
UNSW-NB15,test,2012,Normal,1,0.023187,0.38338,KNOWN
UNSW-NB15,test,2013,Normal,1,0.302609,0.38338,KNOWN
UNSW-NB15,test,2014,Normal,1,0.254443,0.38338,KNOWN
UNSW-NB15,test,2015,Exploits,1,0.276775,0.38338,KNOWN
UNSW-NB15,test,2016,Exploits,1,0.179215,0.38338,KNOWN
UNSW-NB15,test,2017,Normal,1,0.5464,0.38338,ZERO_DAY
UNSW-NB15,test,2018,Normal,1,0.485281,0.38338,ZERO_DAY
UNSW-NB15,test,2019,Exploits,1,0.272658,0.38338,KNOWN
UNSW-NB15,test,2020,Normal,1,0.40956,0.38338,ZERO_DAY
UNSW-NB15,test,2021,Normal,1,0.054062,0.38338,KNOWN
UNSW-NB15,test,2022,Normal,1,0.105792,0.38338,KNOWN
UNSW-NB15,test,2023,Normal,1,0.368084,0.38338,KNOWN
UNSW-NB15,test,2024,Exploits,1,0.085828,0.38338,KNOWN
UNSW-NB15,test,2025,Normal,1,0.327484,0.38338,KNOWN
UNSW-NB15,test,2026,Reconnaissance,1,0.23843,0.38338,KNOWN
UNSW-NB15,test,2027,Normal,1,0.222514,0.38338,KNOWN
UNSW-NB15,test,2028,Normal,1,0.069257,0.38338,KNOWN
UNSW-NB15,test,2029,Exploits,1,0.149475,0.38338,KNOWN
UNSW-NB15,test,2030,Exploits,1,0.083896,0.38338,KNOWN
UNSW-NB15,test,2031,Reconnaissance,1,0.150965,0.38338,KNOWN
UNSW-NB15,test,2032,Reconnaissance,1,0.091164,0.38338,KNOWN
UNSW-NB15,test,2033,Normal,1,0.270398,0.38338,KNOWN
UNSW-NB15,test,2034,Analysis,1,0.041808,0.38338,KNOWN
UNSW-NB15,test,2035,Fuzzers,1,0.085449,0.38338,KNOWN
UNSW-NB15,test,2036,Normal,1,0.069112,0.38338,KNOWN
UNSW-NB15,test,2037,Normal,1,0.123198,0.38338,KNOWN
UNSW-NB15,test,2038,Normal,1,0.061163,0.38338,KNOWN
UNSW-NB15,test,2039,Normal,1,0.085167,0.38338,KNOWN
UNSW-NB15,test,2040,Exploits,1,0.126521,0.38338,KNOWN
UNSW-NB15,test,2041,Normal,1,0.334082,0.38338,KNOWN
UNSW-NB15,test,2042,Normal,1,0.073736,0.38338,KNOWN
UNSW-NB15,test,2043,Exploits,1,0.154815,0.38338,KNOWN
UNSW-NB15,test,2044,Reconnaissance,1,0.125004,0.38338,KNOWN
UNSW-NB15,test,2045,Fuzzers,1,0.25447,0.38338,KNOWN
UNSW-NB15,test,2046,Normal,1,0.0865,0.38338,KNOWN
UNSW-NB15,test,2047,Normal,1,0.199146,0.38338,KNOWN
UNSW-NB15,test,2048,Normal,1,0.140424,0.38338,KNOWN
UNSW-NB15,test,2049,Normal,1,0.0957,0.38338,KNOWN
UNSW-NB15,test,2050,Normal,1,0.08854,0.38338,KNOWN
UNSW-NB15,test,2051,Fuzzers,1,0.246276,0.38338,KNOWN
UNSW-NB15,test,2052,Exploits,1,0.216357,0.38338,KNOWN
UNSW-NB15,test,2053,Analysis,1,0.037282,0.38338,KNOWN
UNSW-NB15,test,2054,Exploits,1,0.401799,0.38338,ZERO_DAY
UNSW-NB15,test,2055,Exploits,1,0.152999,0.38338,KNOWN
UNSW-NB15,test,2056,Normal,1,0.479924,0.38338,ZERO_DAY
UNSW-NB15,test,2057,Normal,1,0.266692,0.38338,KNOWN
UNSW-NB15,test,2058,Exploits,1,0.243287,0.38338,KNOWN
UNSW-NB15,test,2059,Exploits,1,0.123435,0.38338,KNOWN
UNSW-NB15,test,2060,Normal,1,0.082378,0.38338,KNOWN
UNSW-NB15,test,2061,Normal,1,0.095482,0.38338,KNOWN
UNSW-NB15,test,2062,Normal,1,0.040554,0.38338,KNOWN
UNSW-NB15,test,2063,Exploits,1,0.19885,0.38338,KNOWN
UNSW-NB15,test,2064,DoS,1,0.192615,0.38338,KNOWN
UNSW-NB15,test,2065,Normal,1,0.163177,0.38338,KNOWN
UNSW-NB15,test,2066,Exploits,1,0.44366,0.38338,ZERO_DAY
UNSW-NB15,test,2067,Exploits,1,0.10468,0.38338,KNOWN
UNSW-NB15,test,2068,Reconnaissance,1,0.144404,0.38338,KNOWN
UNSW-NB15,test,2069,DoS,1,0.164124,0.38338,KNOWN
UNSW-NB15,test,2070,Normal,1,0.158038,0.38338,KNOWN
UNSW-NB15,test,2071,Normal,1,0.257074,0.38338,KNOWN
UNSW-NB15,test,2072,DoS,1,0.187279,0.38338,KNOWN
UNSW-NB15,test,2073,Normal,1,0.120608,0.38338,KNOWN
UNSW-NB15,test,2074,Fuzzers,1,0.134353,0.38338,KNOWN
UNSW-NB15,test,2075,Reconnaissance,1,0.031425,0.38338,KNOWN
UNSW-NB15,test,2076,Generic,1,0.171403,0.38338,KNOWN
UNSW-NB15,test,2077,Normal,1,0.108573,0.38338,KNOWN
UNSW-NB15,test,2078,Normal,1,0.419845,0.38338,ZERO_DAY
UNSW-NB15,test,2079,Normal,1,0.199167,0.38338,KNOWN
UNSW-NB15,test,2080,Normal,1,0.07218,0.38338,KNOWN
UNSW-NB15,test,2081,DoS,1,0.299489,0.38338,KNOWN
UNSW-NB15,test,2082,Normal,1,0.235561,0.38338,KNOWN
UNSW-NB15,test,2083,Normal,1,0.284388,0.38338,KNOWN
UNSW-NB15,test,2084,Normal,1,0.10421,0.38338,KNOWN
UNSW-NB15,test,2085,Normal,1,0.288299,0.38338,KNOWN
UNSW-NB15,test,2086,Normal,1,0.361716,0.38338,KNOWN
UNSW-NB15,test,2087,Normal,1,0.111271,0.38338,KNOWN
UNSW-NB15,test,2088,Normal,1,0.279221,0.38338,KNOWN
UNSW-NB15,test,2089,DoS,1,0.223045,0.38338,KNOWN
UNSW-NB15,test,2090,Normal,1,0.224808,0.38338,KNOWN
UNSW-NB15,test,2091,DoS,1,0.145379,0.38338,KNOWN
UNSW-NB15,test,2092,Normal,1,0.222682,0.38338,KNOWN
UNSW-NB15,test,2093,Normal,1,0.166508,0.38338,KNOWN
UNSW-NB15,test,2094,Normal,1,0.41522,0.38338,ZERO_DAY
UNSW-NB15,test,2095,DoS,1,0.178513,0.38338,KNOWN
UNSW-NB15,test,2096,Normal,1,0.08016,0.38338,KNOWN
UNSW-NB15,test,2097,Exploits,1,0.152581,0.38338,KNOWN
UNSW-NB15,test,2098,Generic,1,0.053096,0.38338,KNOWN
UNSW-NB15,test,2099,Normal,1,0.116706,0.38338,KNOWN
UNSW-NB15,test,2100,Fuzzers,1,0.125115,0.38338,KNOWN
UNSW-NB15,test,2101,Fuzzers,1,0.330461,0.38338,KNOWN
UNSW-NB15,test,2102,Normal,1,0.280255,0.38338,KNOWN
UNSW-NB15,test,2103,Exploits,1,0.066364,0.38338,KNOWN
UNSW-NB15,test,2104,Normal,1,0.238664,0.38338,KNOWN
UNSW-NB15,test,2105,Fuzzers,1,0.036903,0.38338,KNOWN
UNSW-NB15,test,2106,Analysis,1,0.08445,0.38338,KNOWN
UNSW-NB15,test,2107,Normal,1,0.12255,0.38338,KNOWN
UNSW-NB15,test,2108,Exploits,1,0.203062,0.38338,KNOWN
UNSW-NB15,test,2109,Normal,1,0.088114,0.38338,KNOWN
UNSW-NB15,test,2110,Normal,1,0.230516,0.38338,KNOWN
UNSW-NB15,test,2111,Normal,1,0.132582,0.38338,KNOWN
UNSW-NB15,test,2112,Exploits,1,0.382104,0.38338,KNOWN
UNSW-NB15,test,2113,Normal,1,0.084023,0.38338,KNOWN
UNSW-NB15,test,2114,Normal,1,0.154277,0.38338,KNOWN
UNSW-NB15,test,2115,Normal,1,0.203039,0.38338,KNOWN
UNSW-NB15,test,2116,Reconnaissance,1,0.278451,0.38338,KNOWN
UNSW-NB15,test,2117,Normal,1,0.199115,0.38338,KNOWN
UNSW-NB15,test,2118,Exploits,1,0.092512,0.38338,KNOWN
UNSW-NB15,test,2119,Normal,1,0.162026,0.38338,KNOWN
UNSW-NB15,test,2120,Exploits,1,0.089932,0.38338,KNOWN
UNSW-NB15,test,2121,Normal,1,0.089585,0.38338,KNOWN
UNSW-NB15,test,2122,Normal,1,0.055229,0.38338,KNOWN
UNSW-NB15,test,2123,Exploits,1,0.117139,0.38338,KNOWN
UNSW-NB15,test,2124,Fuzzers,1,0.205715,0.38338,KNOWN
UNSW-NB15,test,2125,Exploits,1,0.203596,0.38338,KNOWN
UNSW-NB15,test,2126,Normal,1,0.199185,0.38338,KNOWN
UNSW-NB15,test,2127,Exploits,1,0.15067,0.38338,KNOWN
UNSW-NB15,test,2128,Normal,1,0.298031,0.38338,KNOWN
UNSW-NB15,test,2129,Generic,1,0.251802,0.38338,KNOWN
UNSW-NB15,test,2130,Normal,1,0.140464,0.38338,KNOWN
UNSW-NB15,test,2131,Normal,1,0.272111,0.38338,KNOWN
UNSW-NB15,test,2132,Normal,1,0.353218,0.38338,KNOWN
UNSW-NB15,test,2133,Normal,1,0.115471,0.38338,KNOWN
UNSW-NB15,test,2134,Fuzzers,1,0.192488,0.38338,KNOWN
UNSW-NB15,test,2135,Normal,1,0.127498,0.38338,KNOWN
UNSW-NB15,test,2136,Exploits,1,0.394058,0.38338,ZERO_DAY
UNSW-NB15,test,2137,Normal,1,0.246909,0.38338,KNOWN
UNSW-NB15,test,2138,Reconnaissance,1,0.253906,0.38338,KNOWN
UNSW-NB15,test,2139,Normal,1,0.149779,0.38338,KNOWN
UNSW-NB15,test,2140,Normal,1,0.165605,0.38338,KNOWN
UNSW-NB15,test,2141,Normal,1,0.048216,0.38338,KNOWN
UNSW-NB15,test,2142,Exploits,1,0.172409,0.38338,KNOWN
UNSW-NB15,test,2143,Normal,1,0.160325,0.38338,KNOWN
UNSW-NB15,test,2144,Exploits,1,0.208979,0.38338,KNOWN
UNSW-NB15,test,2145,Normal,1,0.289897,0.38338,KNOWN
UNSW-NB15,test,2146,Normal,1,0.119085,0.38338,KNOWN
UNSW-NB15,test,2147,Normal,1,0.140721,0.38338,KNOWN
UNSW-NB15,test,2148,Normal,1,0.369992,0.38338,KNOWN
UNSW-NB15,test,2149,Reconnaissance,1,0.100135,0.38338,KNOWN
UNSW-NB15,test,2150,Normal,1,0.230077,0.38338,KNOWN
UNSW-NB15,test,2151,Exploits,1,0.023222,0.38338,KNOWN
UNSW-NB15,test,2152,Normal,1,0.402444,0.38338,ZERO_DAY
UNSW-NB15,test,2153,Normal,1,0.321271,0.38338,KNOWN
UNSW-NB15,test,2154,Generic,1,0.331104,0.38338,KNOWN
UNSW-NB15,test,2155,Normal,1,0.36365,0.38338,KNOWN
UNSW-NB15,test,2156,Normal,1,0.160174,0.38338,KNOWN
UNSW-NB15,test,2157,Normal,1,0.108239,0.38338,KNOWN
UNSW-NB15,test,2158,Normal,1,0.044975,0.38338,KNOWN
UNSW-NB15,test,2159,Exploits,1,0.054561,0.38338,KNOWN
UNSW-NB15,test,2160,Reconnaissance,1,0.095324,0.38338,KNOWN
UNSW-NB15,test,2161,Normal,1,0.064972,0.38338,KNOWN
UNSW-NB15,test,2162,Analysis,1,0.075856,0.38338,KNOWN
UNSW-NB15,test,2163,Fuzzers,1,0.051617,0.38338,KNOWN
UNSW-NB15,test,2164,Normal,1,0.459876,0.38338,ZERO_DAY
UNSW-NB15,test,2165,Exploits,1,0.034075,0.38338,KNOWN
UNSW-NB15,test,2166,Normal,1,0.282589,0.38338,KNOWN
UNSW-NB15,test,2167,Normal,1,0.047261,0.38338,KNOWN
UNSW-NB15,test,2168,Exploits,1,0.04488,0.38338,KNOWN
UNSW-NB15,test,2169,Normal,1,0.237235,0.38338,KNOWN
UNSW-NB15,test,2170,Exploits,1,0.051236,0.38338,KNOWN
UNSW-NB15,test,2171,Normal,1,0.203603,0.38338,KNOWN
UNSW-NB15,test,2172,Normal,1,0.062299,0.38338,KNOWN
UNSW-NB15,test,2173,Normal,1,0.239047,0.38338,KNOWN
UNSW-NB15,test,2174,Exploits,1,0.101854,0.38338,KNOWN
UNSW-NB15,test,2175,Exploits,1,0.586571,0.38338,ZERO_DAY
UNSW-NB15,test,2176,Exploits,1,0.145235,0.38338,KNOWN
UNSW-NB15,test,2177,Normal,1,0.301919,0.38338,KNOWN
UNSW-NB15,test,2178,Normal,1,0.114913,0.38338,KNOWN
UNSW-NB15,test,2179,Normal,1,0.187301,0.38338,KNOWN
UNSW-NB15,test,2180,Exploits,1,0.112045,0.38338,KNOWN
UNSW-NB15,test,2181,Exploits,1,0.18925,0.38338,KNOWN
UNSW-NB15,test,2182,Normal,1,0.112025,0.38338,KNOWN
UNSW-NB15,test,2183,Normal,1,0.098957,0.38338,KNOWN
UNSW-NB15,test,2184,Exploits,1,0.091827,0.38338,KNOWN
UNSW-NB15,test,2185,Normal,1,0.443143,0.38338,ZERO_DAY
UNSW-NB15,test,2186,Fuzzers,1,0.236351,0.38338,KNOWN
UNSW-NB15,test,2187,Normal,1,0.140305,0.38338,KNOWN
UNSW-NB15,test,2188,Normal,1,0.306592,0.38338,KNOWN
UNSW-NB15,test,2189,Normal,1,0.078484,0.38338,KNOWN
UNSW-NB15,test,2190,Fuzzers,1,0.247139,0.38338,KNOWN
UNSW-NB15,test,2191,Exploits,1,0.354313,0.38338,KNOWN
UNSW-NB15,test,2192,Normal,1,0.078043,0.38338,KNOWN
UNSW-NB15,test,2193,Normal,1,0.181705,0.38338,KNOWN
UNSW-NB15,test,2194,Fuzzers,1,0.187971,0.38338,KNOWN
UNSW-NB15,test,2195,Normal,1,0.225062,0.38338,KNOWN
UNSW-NB15,test,2196,Normal,1,0.131347,0.38338,KNOWN
UNSW-NB15,test,2197,Normal,1,0.163724,0.38338,KNOWN
UNSW-NB15,test,2198,Exploits,1,0.222688,0.38338,KNOWN
UNSW-NB15,test,2199,Exploits,1,0.214602,0.38338,KNOWN
UNSW-NB15,test,2200,Normal,1,0.12683,0.38338,KNOWN
UNSW-NB15,test,2201,Normal,1,0.495084,0.38338,ZERO_DAY
UNSW-NB15,test,2202,Normal,1,0.156331,0.38338,KNOWN
UNSW-NB15,test,2203,Normal,1,0.090758,0.38338,KNOWN
UNSW-NB15,test,2204,Normal,1,0.191842,0.38338,KNOWN
UNSW-NB15,test,2205,Normal,1,0.076721,0.38338,KNOWN
UNSW-NB15,test,2206,Normal,1,0.14516,0.38338,KNOWN
UNSW-NB15,test,2207,Exploits,1,0.183229,0.38338,KNOWN
UNSW-NB15,test,2208,Exploits,1,0.077196,0.38338,KNOWN
UNSW-NB15,test,2209,Normal,1,0.109513,0.38338,KNOWN
UNSW-NB15,test,2210,Exploits,1,0.118656,0.38338,KNOWN
UNSW-NB15,test,2211,Reconnaissance,1,0.120542,0.38338,KNOWN
UNSW-NB15,test,2212,Normal,1,0.146462,0.38338,KNOWN
UNSW-NB15,test,2213,Exploits,1,0.257113,0.38338,KNOWN
UNSW-NB15,test,2214,Exploits,1,0.100393,0.38338,KNOWN
UNSW-NB15,test,2215,Fuzzers,1,0.069814,0.38338,KNOWN
UNSW-NB15,test,2216,Normal,1,0.268279,0.38338,KNOWN
UNSW-NB15,test,2217,Exploits,1,0.214793,0.38338,KNOWN
UNSW-NB15,test,2218,Exploits,1,0.163943,0.38338,KNOWN
UNSW-NB15,test,2219,Exploits,1,0.0802,0.38338,KNOWN
UNSW-NB15,test,2220,Normal,1,0.138292,0.38338,KNOWN
UNSW-NB15,test,2221,Normal,1,0.212688,0.38338,KNOWN
UNSW-NB15,test,2222,Normal,1,0.071578,0.38338,KNOWN
UNSW-NB15,test,2223,Fuzzers,1,0.086733,0.38338,KNOWN
UNSW-NB15,test,2224,Normal,1,0.26791,0.38338,KNOWN
UNSW-NB15,test,2225,Fuzzers,1,0.216825,0.38338,KNOWN
UNSW-NB15,test,2226,Reconnaissance,1,0.191099,0.38338,KNOWN
UNSW-NB15,test,2227,Reconnaissance,1,0.233063,0.38338,KNOWN
UNSW-NB15,test,2228,Normal,1,0.288593,0.38338,KNOWN
UNSW-NB15,test,2229,Normal,1,0.070921,0.38338,KNOWN
UNSW-NB15,test,2230,Exploits,1,0.231205,0.38338,KNOWN
UNSW-NB15,test,2231,Reconnaissance,1,0.08006,0.38338,KNOWN
UNSW-NB15,test,2232,Normal,1,0.193074,0.38338,KNOWN
