dataset,split,sample_id,true_label_multiclass,y_known,nonconformity_s,threshold_q,decision
BoT-IoT,test,3884,DoS,1,0.197127,0.262934,KNOWN
BoT-IoT,test,3885,DDoS,1,0.14405,0.262934,KNOWN
BoT-IoT,test,3886,DoS,1,0.246391,0.262934,KNOWN
BoT-IoT,test,3887,DDoS,1,0.106776,0.262934,KNOWN
BoT-IoT,test,3888,DoS,1,0.011138,0.262934,KNOWN
BoT-IoT,test,3889,DoS,1,0.01714,0.262934,KNOWN
BoT-IoT,test,3890,DoS,1,0.045178,0.262934,KNOWN
BoT-IoT,test,3891,DoS,1,0.131168,0.262934,KNOWN
BoT-IoT,test,3892,DoS,1,0.184149,0.262934,KNOWN
BoT-IoT,test,3893,DoS,1,0.072581,0.262934,KNOWN
BoT-IoT,test,3894,Normal,1,0.01252,0.262934,KNOWN
BoT-IoT,test,3895,DDoS,1,0.049981,0.262934,KNOWN
BoT-IoT,test,3896,DDoS,1,0.058178,0.262934,KNOWN
BoT-IoT,test,3897,DDoS,1,0.020958,0.262934,KNOWN
BoT-IoT,test,3898,DDoS,1,0.161307,0.262934,KNOWN
BoT-IoT,test,3899,DoS,1,0.035534,0.262934,KNOWN
BoT-IoT,test,3900,DDoS,1,0.024829,0.262934,KNOWN
BoT-IoT,test,3901,DDoS,1,0.054364,0.262934,KNOWN
BoT-IoT,test,3902,DDoS,1,0.00668,0.262934,KNOWN
BoT-IoT,test,3903,DoS,1,0.116796,0.262934,KNOWN
BoT-IoT,test,3904,DoS,1,0.070614,0.262934,KNOWN
BoT-IoT,test,3905,DDoS,1,0.053233,0.262934,KNOWN
BoT-IoT,test,3906,DDoS,1,0.269431,0.262934,ZERO_DAY
BoT-IoT,test,3907,DoS,1,0.311785,0.262934,ZERO_DAY
BoT-IoT,test,3908,DDoS,1,0.344601,0.262934,ZERO_DAY
BoT-IoT,test,3909,DoS,1,0.071613,0.262934,KNOWN
BoT-IoT,test,3910,DDoS,1,0.051778,0.262934,KNOWN
BoT-IoT,test,3911,DoS,1,0.032088,0.262934,KNOWN
BoT-IoT,test,3912,DDoS,1,0.064608,0.262934,KNOWN
BoT-IoT,test,3913,DoS,1,0.1532,0.262934,KNOWN
BoT-IoT,test,3914,Reconnaissance,1,0.024162,0.262934,KNOWN
BoT-IoT,test,3915,DoS,1,0.239343,0.262934,KNOWN
BoT-IoT,test,3916,DDoS,1,0.019949,0.262934,KNOWN
BoT-IoT,test,3917,DoS,1,0.369945,0.262934,ZERO_DAY
BoT-IoT,test,3918,DoS,1,0.017721,0.262934,KNOWN
BoT-IoT,test,3919,Normal,1,0.0191,0.262934,KNOWN
BoT-IoT,test,3920,DDoS,1,0.028996,0.262934,KNOWN
BoT-IoT,test,3921,DDoS,1,0.078888,0.262934,KNOWN
BoT-IoT,test,3922,DDoS,1,0.041044,0.262934,KNOWN
BoT-IoT,test,3923,DoS,1,0.078118,0.262934,KNOWN
BoT-IoT,test,3924,DDoS,1,0.211875,0.262934,KNOWN
BoT-IoT,test,3925,DoS,1,0.052954,0.262934,KNOWN
BoT-IoT,test,3926,DoS,1,0.016062,0.262934,KNOWN
BoT-IoT,test,3927,DDoS,1,0.020303,0.262934,KNOWN
BoT-IoT,test,3928,Reconnaissance,1,0.050816,0.262934,KNOWN
BoT-IoT,test,3929,DoS,1,0.121958,0.262934,KNOWN
BoT-IoT,test,3930,DDoS,1,0.096623,0.262934,KNOWN
BoT-IoT,test,3931,DDoS,1,0.191424,0.262934,KNOWN
BoT-IoT,test,3932,DoS,1,0.132014,0.262934,KNOWN
BoT-IoT,test,3933,DDoS,1,0.036986,0.262934,KNOWN
BoT-IoT,test,3934,DDoS,1,0.08385,0.262934,KNOWN
BoT-IoT,test,3935,DoS,1,0.055664,0.262934,KNOWN
BoT-IoT,test,3936,DoS,1,0.161252,0.262934,KNOWN
BoT-IoT,test,3937,DoS,1,0.081855,0.262934,KNOWN
BoT-IoT,test,3938,DoS,1,0.265938,0.262934,ZERO_DAY
BoT-IoT,test,3939,DoS,1,0.136702,0.262934,KNOWN
BoT-IoT,test,3940,Normal,1,0.005999,0.262934,KNOWN
BoT-IoT,test,3941,DDoS,1,0.028968,0.262934,KNOWN
BoT-IoT,test,3942,DoS,1,0.009213,0.262934,KNOWN
BoT-IoT,test,3943,DDoS,1,0.03306,0.262934,KNOWN
BoT-IoT,test,3944,DDoS,1,0.04163,0.262934,KNOWN
BoT-IoT,test,3945,DDoS,1,0.065018,0.262934,KNOWN
BoT-IoT,test,3946,DoS,1,0.002182,0.262934,KNOWN
BoT-IoT,test,3947,DDoS,1,0.145957,0.262934,KNOWN
BoT-IoT,test,3948,DoS,1,0.044961,0.262934,KNOWN
BoT-IoT,test,3949,DDoS,1,0.184466,0.262934,KNOWN
BoT-IoT,test,3950,DDoS,1,0.025007,0.262934,KNOWN
BoT-IoT,test,3951,DoS,1,0.054537,0.262934,KNOWN
BoT-IoT,test,3952,DDoS,1,0.108164,0.262934,KNOWN
BoT-IoT,test,3953,Normal,1,0.135475,0.262934,KNOWN
BoT-IoT,test,3954,DoS,1,0.16905,0.262934,KNOWN
BoT-IoT,test,3955,DoS,1,0.302047,0.262934,ZERO_DAY
BoT-IoT,test,3956,DoS,1,0.065792,0.262934,KNOWN
BoT-IoT,test,3957,DoS,1,0.055101,0.262934,KNOWN
BoT-IoT,test,3958,DDoS,1,0.075221,0.262934,KNOWN
BoT-IoT,test,3959,DDoS,1,0.249833,0.262934,KNOWN
BoT-IoT,test,3960,DoS,1,0.151299,0.262934,KNOWN
BoT-IoT,test,3961,DoS,1,0.029799,0.262934,KNOWN
BoT-IoT,test,3962,DoS,1,0.004727,0.262934,KNOWN
BoT-IoT,test,3963,DDoS,1,0.085464,0.262934,KNOWN
BoT-IoT,test,3964,DDoS,1,0.028071,0.262934,KNOWN
BoT-IoT,test,3965,DDoS,1,0.05401,0.262934,KNOWN
BoT-IoT,test,3966,DDoS,1,0.037307,0.262934,KNOWN
BoT-IoT,test,3967,DoS,1,0.159911,0.262934,KNOWN
BoT-IoT,test,3968,DDoS,1,0.156962,0.262934,KNOWN
BoT-IoT,test,3969,DDoS,1,0.132617,0.262934,KNOWN
BoT-IoT,test,3970,DoS,1,0.476941,0.262934,ZERO_DAY
BoT-IoT,test,3971,DDoS,1,0.031259,0.262934,KNOWN
BoT-IoT,test,3972,DoS,1,0.074711,0.262934,KNOWN
BoT-IoT,test,3973,DDoS,1,0.045146,0.262934,KNOWN
BoT-IoT,test,3974,DoS,1,0.340272,0.262934,ZERO_DAY
BoT-IoT,test,3975,DDoS,1,0.211586,0.262934,KNOWN
BoT-IoT,test,3976,DoS,1,0.074466,0.262934,KNOWN
BoT-IoT,test,3977,DDoS,1,0.160461,0.262934,KNOWN
BoT-IoT,test,3978,Reconnaissance,1,0.08407,0.262934,KNOWN
BoT-IoT,test,3979,DoS,1,0.05561,0.262934,KNOWN
BoT-IoT,test,3980,DoS,1,0.153726,0.262934,KNOWN
BoT-IoT,test,3981,Reconnaissance,1,0.01665,0.262934,KNOWN
BoT-IoT,test,3982,DDoS,1,0.026037,0.262934,KNOWN
BoT-IoT,test,3983,DDoS,1,0.488834,0.262934,ZERO_DAY
BoT-IoT,test,3984,DoS,1,0.018409,0.262934,KNOWN
BoT-IoT,test,3985,DoS,1,0.025267,0.262934,KNOWN
BoT-IoT,test,3986,DDoS,1,0.003753,0.262934,KNOWN
BoT-IoT,test,3987,DoS,1,0.047662,0.262934,KNOWN
BoT-IoT,test,3988,DoS,1,0.033997,0.262934,KNOWN
BoT-IoT,test,3989,DDoS,1,0.271494,0.262934,ZERO_DAY
BoT-IoT,test,3990,DDoS,1,0.054321,0.262934,KNOWN
BoT-IoT,test,3991,DDoS,1,0.049095,0.262934,KNOWN
BoT-IoT,test,3992,DoS,1,0.089854,0.262934,KNOWN
BoT-IoT,test,3993,DDoS,1,0.299204,0.262934,ZERO_DAY
BoT-IoT,test,3994,DDoS,1,0.102882,0.262934,KNOWN
BoT-IoT,test,3995,DDoS,1,0.01452,0.262934,KNOWN
BoT-IoT,test,3996,DDoS,1,0.154572,0.262934,KNOWN
BoT-IoT,test,3997,DDoS,1,0.222277,0.262934,KNOWN
BoT-IoT,test,3998,DDoS,1,0.045948,0.262934,KNOWN
BoT-IoT,test,3999,DoS,1,0.016419,0.262934,KNOWN
BoT-IoT,test,4000,DoS,1,0.108219,0.262934,KNOWN
BoT-IoT,test,4001,DoS,1,0.107074,0.262934,KNOWN
BoT-IoT,test,4002,DDoS,1,0.29669,0.262934,ZERO_DAY
BoT-IoT,test,4003,DoS,1,0.040517,0.262934,KNOWN
BoT-IoT,test,4004,DDoS,1,0.046008,0.262934,KNOWN
BoT-IoT,test,4005,DDoS,1,0.11739,0.262934,KNOWN
BoT-IoT,test,4006,DDoS,1,0.059621,0.262934,KNOWN
BoT-IoT,test,4007,DoS,1,0.377978,0.262934,ZERO_DAY
BoT-IoT,test,4008,DDoS,1,0.082629,0.262934,KNOWN
BoT-IoT,test,4009,DDoS,1,0.055584,0.262934,KNOWN
BoT-IoT,test,4010,DoS,1,0.216195,0.262934,KNOWN
BoT-IoT,test,4011,DoS,1,0.083669,0.262934,KNOWN
BoT-IoT,test,4012,DoS,1,0.065822,0.262934,KNOWN
BoT-IoT,test,4013,DoS,1,0.08533,0.262934,KNOWN
BoT-IoT,test,4014,DDoS,1,0.100981,0.262934,KNOWN
BoT-IoT,test,4015,DDoS,1,0.232396,0.262934,KNOWN
BoT-IoT,test,4016,DDoS,1,0.248889,0.262934,KNOWN
BoT-IoT,test,4017,DDoS,1,0.217242,0.262934,KNOWN
BoT-IoT,test,4018,DDoS,1,0.013757,0.262934,KNOWN
BoT-IoT,test,4019,DoS,1,0.082387,0.262934,KNOWN
BoT-IoT,test,4020,DoS,1,0.026442,0.262934,KNOWN
BoT-IoT,test,4021,DDoS,1,0.02296,0.262934,KNOWN
BoT-IoT,test,4022,DoS,1,0.01256,0.262934,KNOWN
BoT-IoT,test,4023,DDoS,1,0.144743,0.262934,KNOWN
BoT-IoT,test,4024,DoS,1,0.028487,0.262934,KNOWN
BoT-IoT,test,4025,DDoS,1,0.081783,0.262934,KNOWN
BoT-IoT,test,4026,DDoS,1,0.155497,0.262934,KNOWN
BoT-IoT,test,4027,DoS,1,0.151939,0.262934,KNOWN
BoT-IoT,test,4028,DoS,1,0.101746,0.262934,KNOWN
BoT-IoT,test,4029,DDoS,1,0.011529,0.262934,KNOWN
BoT-IoT,test,4030,DoS,1,0.055607,0.262934,KNOWN
BoT-IoT,test,4031,DoS,1,0.22334,0.262934,KNOWN
BoT-IoT,test,4032,DDoS,1,0.318169,0.262934,ZERO_DAY
BoT-IoT,test,4033,DoS,1,0.199442,0.262934,KNOWN
BoT-IoT,test,4034,DDoS,1,0.12725,0.262934,KNOWN
BoT-IoT,test,4035,DoS,1,0.013878,0.262934,KNOWN
BoT-IoT,test,4036,DDoS,1,0.188204,0.262934,KNOWN
BoT-IoT,test,4037,DDoS,1,0.190735,0.262934,KNOWN
BoT-IoT,test,4038,DDoS,1,0.058968,0.262934,KNOWN
BoT-IoT,test,4039,DoS,1,0.236294,0.262934,KNOWN
BoT-IoT,test,4040,DoS,1,0.05232,0.262934,KNOWN
BoT-IoT,test,4041,DoS,1,0.06065,0.262934,KNOWN
BoT-IoT,test,4042,DDoS,1,0.021946,0.262934,KNOWN
BoT-IoT,test,4043,DDoS,1,0.104222,0.262934,KNOWN
BoT-IoT,test,4044,Normal,1,0.025823,0.262934,KNOWN
BoT-IoT,test,4045,DDoS,1,0.061588,0.262934,KNOWN
BoT-IoT,test,4046,DoS,1,0.148094,0.262934,KNOWN
BoT-IoT,test,4047,DDoS,1,0.192016,0.262934,KNOWN
BoT-IoT,test,4048,DDoS,1,0.085514,0.262934,KNOWN
BoT-IoT,test,4049,DDoS,1,0.224386,0.262934,KNOWN
BoT-IoT,test,4050,DoS,1,0.087231,0.262934,KNOWN
BoT-IoT,test,4051,DDoS,1,0.018797,0.262934,KNOWN
BoT-IoT,test,4052,DDoS,1,0.050225,0.262934,KNOWN
BoT-IoT,test,4053,DDoS,1,0.029765,0.262934,KNOWN
BoT-IoT,test,4054,DDoS,1,0.175232,0.262934,KNOWN
BoT-IoT,test,4055,DoS,1,0.120111,0.262934,KNOWN
BoT-IoT,test,4056,DoS,1,0.096383,0.262934,KNOWN
BoT-IoT,test,4057,DDoS,1,0.153963,0.262934,KNOWN
BoT-IoT,test,4058,DDoS,1,0.165613,0.262934,KNOWN
BoT-IoT,test,4059,DoS,1,0.025614,0.262934,KNOWN
BoT-IoT,test,4060,DoS,1,0.021108,0.262934,KNOWN
BoT-IoT,test,4061,DDoS,1,0.090038,0.262934,KNOWN
BoT-IoT,test,4062,DDoS,1,0.078583,0.262934,KNOWN
BoT-IoT,test,4063,DDoS,1,0.253879,0.262934,KNOWN
BoT-IoT,test,4064,DDoS,1,0.02471,0.262934,KNOWN
BoT-IoT,test,4065,DoS,1,0.128241,0.262934,KNOWN
BoT-IoT,test,4066,DDoS,1,0.047177,0.262934,KNOWN
BoT-IoT,test,4067,DoS,1,0.116387,0.262934,KNOWN
BoT-IoT,test,4068,DDoS,1,0.173003,0.262934,KNOWN
BoT-IoT,test,4069,DoS,1,0.075777,0.262934,KNOWN
BoT-IoT,test,4070,DDoS,1,0.060392,0.262934,KNOWN
BoT-IoT,test,4071,DoS,1,0.079468,0.262934,KNOWN
BoT-IoT,test,4072,DDoS,1,0.132988,0.262934,KNOWN
BoT-IoT,test,4073,DDoS,1,0.062311,0.262934,KNOWN
BoT-IoT,test,4074,DDoS,1,0.304121,0.262934,ZERO_DAY
BoT-IoT,test,4075,DDoS,1,0.182689,0.262934,KNOWN
BoT-IoT,test,4076,DDoS,1,0.070157,0.262934,KNOWN
BoT-IoT,test,4077,DoS,1,0.186934,0.262934,KNOWN
BoT-IoT,test,4078,DDoS,1,0.086272,0.262934,KNOWN
BoT-IoT,test,4079,DDoS,1,0.023762,0.262934,KNOWN
BoT-IoT,test,4080,DoS,1,0.04057,0.262934,KNOWN
BoT-IoT,test,4081,DDoS,1,0.055721,0.262934,KNOWN
BoT-IoT,test,4082,DoS,1,0.030056,0.262934,KNOWN
BoT-IoT,test,4083,DDoS,1,0.106959,0.262934,KNOWN
BoT-IoT,test,4084,DoS,1,0.035409,0.262934,KNOWN
BoT-IoT,test,4085,DDoS,1,0.108832,0.262934,KNOWN
BoT-IoT,test,4086,DDoS,1,0.098991,0.262934,KNOWN
BoT-IoT,test,4087,DoS,1,0.12054,0.262934,KNOWN
BoT-IoT,test,4088,DoS,1,0.06221,0.262934,KNOWN
BoT-IoT,test,4089,DoS,1,0.070107,0.262934,KNOWN
BoT-IoT,test,4090,DoS,1,0.149414,0.262934,KNOWN
BoT-IoT,test,4091,DoS,1,0.002656,0.262934,KNOWN
BoT-IoT,test,4092,DoS,1,0.136274,0.262934,KNOWN
BoT-IoT,test,4093,DoS,1,0.046524,0.262934,KNOWN
BoT-IoT,test,4094,DDoS,1,0.098826,0.262934,KNOWN
BoT-IoT,test,4095,DoS,1,0.044605,0.262934,KNOWN
BoT-IoT,test,4096,DDoS,1,0.021242,0.262934,KNOWN
BoT-IoT,test,4097,DDoS,1,0.178637,0.262934,KNOWN
BoT-IoT,test,4098,DDoS,1,0.150261,0.262934,KNOWN
BoT-IoT,test,4099,Normal,1,0.050106,0.262934,KNOWN
BoT-IoT,test,4100,DoS,1,0.058295,0.262934,KNOWN
BoT-IoT,test,4101,DDoS,1,0.167053,0.262934,KNOWN
BoT-IoT,test,4102,DoS,1,0.056555,0.262934,KNOWN
BoT-IoT,test,4103,DoS,1,0.107289,0.262934,KNOWN
BoT-IoT,test,4104,DoS,1,0.067556,0.262934,KNOWN
BoT-IoT,test,4105,DDoS,1,0.213883,0.262934,KNOWN
BoT-IoT,test,4106,DoS,1,0.151082,0.262934,KNOWN
BoT-IoT,test,4107,DoS,1,0.084932,0.262934,KNOWN
BoT-IoT,test,4108,DDoS,1,0.012331,0.262934,KNOWN
BoT-IoT,test,4109,DoS,1,0.29033,0.262934,ZERO_DAY
BoT-IoT,test,4110,DoS,1,0.122085,0.262934,KNOWN
BoT-IoT,test,4111,Reconnaissance,1,0.049969,0.262934,KNOWN
BoT-IoT,test,4112,DoS,1,0.090457,0.262934,KNOWN
BoT-IoT,test,4113,DDoS,1,0.153649,0.262934,KNOWN
BoT-IoT,test,4114,DDoS,1,0.033986,0.262934,KNOWN
BoT-IoT,test,4115,DoS,1,0.270019,0.262934,ZERO_DAY
BoT-IoT,test,4116,DDoS,1,0.030062,0.262934,KNOWN
BoT-IoT,test,4117,DDoS,1,0.083911,0.262934,KNOWN
BoT-IoT,test,4118,DDoS,1,0.203355,0.262934,KNOWN
BoT-IoT,test,4119,DDoS,1,0.182797,0.262934,KNOWN
BoT-IoT,test,4120,Reconnaissance,1,0.009864,0.262934,KNOWN
BoT-IoT,test,4121,DDoS,1,0.250068,0.262934,KNOWN
BoT-IoT,test,4122,DDoS,1,0.148084,0.262934,KNOWN
BoT-IoT,test,4123,DDoS,1,0.256228,0.262934,KNOWN
BoT-IoT,test,4124,DoS,1,0.074002,0.262934,KNOWN
BoT-IoT,test,4125,DoS,1,0.043291,0.262934,KNOWN
BoT-IoT,test,4126,DDoS,1,0.285569,0.262934,ZERO_DAY
BoT-IoT,test,4127,DDoS,1,0.070778,0.262934,KNOWN
BoT-IoT,test,4128,DoS,1,0.06052,0.262934,KNOWN
BoT-IoT,test,4129,DDoS,1,0.139228,0.262934,KNOWN
BoT-IoT,test,4130,DoS,1,0.252367,0.262934,KNOWN
BoT-IoT,test,4131,DoS,1,0.148757,0.262934,KNOWN
BoT-IoT,test,4132,DDoS,1,0.141409,0.262934,KNOWN
BoT-IoT,test,4133,DDoS,1,0.084246,0.262934,KNOWN
BoT-IoT,test,4134,DDoS,1,0.233797,0.262934,KNOWN
BoT-IoT,test,4135,DoS,1,0.115816,0.262934,KNOWN
BoT-IoT,test,4136,DDoS,1,0.013244,0.262934,KNOWN
BoT-IoT,test,4137,DDoS,1,0.102596,0.262934,KNOWN
BoT-IoT,test,4138,DDoS,1,0.266151,0.262934,ZERO_DAY
BoT-IoT,test,4139,DoS,1,0.08444,0.262934,KNOWN
BoT-IoT,test,4140,Reconnaissance,1,0.013394,0.262934,KNOWN
BoT-IoT,test,4141,DDoS,1,0.107099,0.262934,KNOWN
BoT-IoT,test,4142,DoS,1,0.028655,0.262934,KNOWN
BoT-IoT,test,4143,DoS,1,0.290982,0.262934,ZERO_DAY
BoT-IoT,test,4144,DoS,1,0.102621,0.262934,KNOWN
BoT-IoT,test,4145,DoS,1,0.100671,0.262934,KNOWN
BoT-IoT,test,4146,DDoS,1,0.219802,0.262934,KNOWN
BoT-IoT,test,4147,DDoS,1,0.042518,0.262934,KNOWN
BoT-IoT,test,4148,DDoS,1,0.08113,0.262934,KNOWN
BoT-IoT,test,4149,DDoS,1,0.10909,0.262934,KNOWN
BoT-IoT,test,4150,DDoS,1,0.055214,0.262934,KNOWN
BoT-IoT,test,4151,DoS,1,0.058516,0.262934,KNOWN
BoT-IoT,test,4152,DDoS,1,0.0141,0.262934,KNOWN
BoT-IoT,test,4153,DDoS,1,0.063126,0.262934,KNOWN
BoT-IoT,test,4154,DoS,1,0.111932,0.262934,KNOWN
BoT-IoT,test,4155,DDoS,1,0.1691,0.262934,KNOWN
BoT-IoT,test,4156,DDoS,1,0.01698,0.262934,KNOWN
BoT-IoT,test,4157,DDoS,1,0.038164,0.262934,KNOWN
BoT-IoT,test,4158,DoS,1,0.045056,0.262934,KNOWN
BoT-IoT,test,4159,DoS,1,0.025732,0.262934,KNOWN
BoT-IoT,test,4160,DDoS,1,0.086797,0.262934,KNOWN
BoT-IoT,test,4161,DoS,1,0.194485,0.262934,KNOWN
BoT-IoT,test,4162,DoS,1,0.007323,0.262934,KNOWN
BoT-IoT,test,4163,DoS,1,0.148904,0.262934,KNOWN
BoT-IoT,test,4164,DDoS,1,0.090429,0.262934,KNOWN
BoT-IoT,test,4165,Normal,1,0.032072,0.262934,KNOWN
BoT-IoT,test,4166,DoS,1,0.2576,0.262934,KNOWN
BoT-IoT,test,4167,Normal,1,0.165066,0.262934,KNOWN
BoT-IoT,test,4168,DoS,1,0.258918,0.262934,KNOWN
BoT-IoT,test,4169,Reconnaissance,1,0.293953,0.262934,ZERO_DAY
BoT-IoT,test,4170,DDoS,1,0.130322,0.262934,KNOWN
BoT-IoT,test,4171,DDoS,1,0.203785,0.262934,KNOWN
BoT-IoT,test,4172,DDoS,1,0.092692,0.262934,KNOWN
BoT-IoT,test,4173,DDoS,1,0.056393,0.262934,KNOWN
BoT-IoT,test,4174,DDoS,1,0.012986,0.262934,KNOWN
BoT-IoT,test,4175,DoS,1,0.062686,0.262934,KNOWN
BoT-IoT,test,4176,DoS,1,0.009116,0.262934,KNOWN
BoT-IoT,test,4177,DDoS,1,0.179927,0.262934,KNOWN
BoT-IoT,test,4178,DoS,1,0.074947,0.262934,KNOWN
BoT-IoT,test,4179,DDoS,1,0.173654,0.262934,KNOWN
BoT-IoT,test,4180,DDoS,1,0.121008,0.262934,KNOWN
BoT-IoT,test,4181,DoS,1,0.083653,0.262934,KNOWN
BoT-IoT,test,4182,DoS,1,0.05851,0.262934,KNOWN
BoT-IoT,test,4183,Reconnaissance,1,0.169297,0.262934,KNOWN
BoT-IoT,test,4184,DoS,1,0.18286,0.262934,KNOWN
BoT-IoT,test,4185,DoS,1,0.033119,0.262934,KNOWN
BoT-IoT,test,4186,DDoS,1,0.01859,0.262934,KNOWN
BoT-IoT,test,4187,DDoS,1,0.167104,0.262934,KNOWN
BoT-IoT,test,4188,DDoS,1,0.00793,0.262934,KNOWN
BoT-IoT,test,4189,DDoS,1,0.1705,0.262934,KNOWN
BoT-IoT,test,4190,DDoS,1,0.187569,0.262934,KNOWN
BoT-IoT,test,4191,DoS,1,0.041019,0.262934,KNOWN
BoT-IoT,test,4192,Normal,1,0.301296,0.262934,ZERO_DAY
BoT-IoT,test,4193,DDoS,1,0.145379,0.262934,KNOWN
BoT-IoT,test,4194,DoS,1,0.007957,0.262934,KNOWN
BoT-IoT,test,4195,DoS,1,0.048736,0.262934,KNOWN
BoT-IoT,test,4196,DDoS,1,0.154642,0.262934,KNOWN
BoT-IoT,test,4197,DoS,1,0.076178,0.262934,KNOWN
BoT-IoT,test,4198,DDoS,1,0.171513,0.262934,KNOWN
BoT-IoT,test,4199,DDoS,1,0.066563,0.262934,KNOWN
BoT-IoT,test,4200,DDoS,1,0.045961,0.262934,KNOWN
BoT-IoT,test,4201,DDoS,1,0.143239,0.262934,KNOWN
BoT-IoT,test,4202,DDoS,1,0.086055,0.262934,KNOWN
BoT-IoT,test,4203,DDoS,1,0.043598,0.262934,KNOWN
BoT-IoT,test,4204,DDoS,1,0.003896,0.262934,KNOWN
BoT-IoT,test,4205,DoS,1,0.152634,0.262934,KNOWN
BoT-IoT,test,4206,DDoS,1,0.009877,0.262934,KNOWN
BoT-IoT,test,4207,DDoS,1,0.05413,0.262934,KNOWN
BoT-IoT,test,4208,DoS,1,0.073709,0.262934,KNOWN
BoT-IoT,test,4209,DoS,1,0.218626,0.262934,KNOWN
BoT-IoT,test,4210,DDoS,1,0.022366,0.262934,KNOWN
BoT-IoT,test,4211,DoS,1,0.099508,0.262934,KNOWN
BoT-IoT,test,4212,DoS,1,0.006464,0.262934,KNOWN
BoT-IoT,test,4213,DDoS,1,0.094899,0.262934,KNOWN
BoT-IoT,test,4214,DDoS,1,0.013771,0.262934,KNOWN
BoT-IoT,test,4215,DDoS,1,0.285084,0.262934,ZERO_DAY
BoT-IoT,test,4216,DDoS,1,0.16666,0.262934,KNOWN
BoT-IoT,test,4217,DoS,1,0.002341,0.262934,KNOWN
BoT-IoT,test,4218,Reconnaissance,1,0.246305,0.262934,KNOWN
BoT-IoT,test,4219,DoS,1,0.240435,0.262934,KNOWN
BoT-IoT,test,4220,DDoS,1,0.178543,0.262934,KNOWN
BoT-IoT,test,4221,DDoS,1,0.056074,0.262934,KNOWN
BoT-IoT,test,4222,DoS,1,0.057617,0.262934,KNOWN
BoT-IoT,test,4223,DoS,1,0.044382,0.262934,KNOWN
BoT-IoT,test,4224,DoS,1,0.19981,0.262934,KNOWN
BoT-IoT,test,4225,DDoS,1,0.016855,0.262934,KNOWN
BoT-IoT,test,4226,DDoS,1,0.285236,0.262934,ZERO_DAY
BoT-IoT,test,4227,DDoS,1,0.037563,0.262934,KNOWN
BoT-IoT,test,4228,DDoS,1,0.137597,0.262934,KNOWN
BoT-IoT,test,4229,DDoS,1,0.029798,0.262934,KNOWN
BoT-IoT,test,4230,DoS,1,0.036977,0.262934,KNOWN
BoT-IoT,test,4231,DDoS,1,0.019864,0.262934,KNOWN
BoT-IoT,test,4232,DoS,1,0.01766,0.262934,KNOWN
BoT-IoT,test,4233,DoS,1,0.230363,0.262934,KNOWN
BoT-IoT,test,4234,DoS,1,0.007,0.262934,KNOWN
BoT-IoT,test,4235,DDoS,1,0.017793,0.262934,KNOWN
BoT-IoT,test,4236,DDoS,1,0.0474,0.262934,KNOWN
BoT-IoT,test,4237,DoS,1,0.188182,0.262934,KNOWN
BoT-IoT,test,4238,DDoS,1,0.017062,0.262934,KNOWN
BoT-IoT,test,4239,DDoS,1,0.020842,0.262934,KNOWN
BoT-IoT,test,4240,DDoS,1,0.010343,0.262934,KNOWN
BoT-IoT,test,4241,DoS,1,0.065602,0.262934,KNOWN
BoT-IoT,test,4242,DoS,1,0.19622,0.262934,KNOWN
BoT-IoT,test,4243,Reconnaissance,1,0.054796,0.262934,KNOWN
BoT-IoT,test,4244,DDoS,1,0.312005,0.262934,ZERO_DAY
BoT-IoT,test,4245,DoS,1,0.065354,0.262934,KNOWN
BoT-IoT,test,4246,DDoS,1,0.194538,0.262934,KNOWN
BoT-IoT,test,4247,DDoS,1,0.236106,0.262934,KNOWN
BoT-IoT,test,4248,DDoS,1,0.065128,0.262934,KNOWN
BoT-IoT,test,4249,DDoS,1,0.024178,0.262934,KNOWN
BoT-IoT,test,4250,DDoS,1,0.055997,0.262934,KNOWN
BoT-IoT,test,4251,DoS,1,0.119303,0.262934,KNOWN
BoT-IoT,test,4252,DDoS,1,0.069793,0.262934,KNOWN
BoT-IoT,test,4253,DoS,1,0.030679,0.262934,KNOWN
BoT-IoT,test,4254,Reconnaissance,1,0.051856,0.262934,KNOWN
BoT-IoT,test,4255,DoS,1,0.102398,0.262934,KNOWN
BoT-IoT,test,4256,DDoS,1,0.103799,0.262934,KNOWN
BoT-IoT,test,4257,DoS,1,0.09904,0.262934,KNOWN
BoT-IoT,test,4258,DoS,1,0.161575,0.262934,KNOWN
BoT-IoT,test,4259,DoS,1,0.135858,0.262934,KNOWN
BoT-IoT,test,4260,DDoS,1,0.190444,0.262934,KNOWN
BoT-IoT,test,4261,DoS,1,0.020552,0.262934,KNOWN
BoT-IoT,test,4262,DDoS,1,0.223506,0.262934,KNOWN
BoT-IoT,test,4263,DoS,1,0.012203,0.262934,KNOWN
BoT-IoT,test,4264,DDoS,1,0.046176,0.262934,KNOWN
BoT-IoT,test,4265,DDoS,1,0.063236,0.262934,KNOWN
BoT-IoT,test,4266,DDoS,1,0.041573,0.262934,KNOWN
BoT-IoT,test,4267,DoS,1,0.013336,0.262934,KNOWN
BoT-IoT,test,4268,DoS,1,0.034858,0.262934,KNOWN
BoT-IoT,test,4269,DDoS,1,0.016938,0.262934,KNOWN
BoT-IoT,test,4270,Normal,1,0.021077,0.262934,KNOWN
BoT-IoT,test,4271,DoS,1,0.108684,0.262934,KNOWN
BoT-IoT,test,4272,DDoS,1,0.068495,0.262934,KNOWN
