dataset,split,sample_id,true_label_multiclass,y_known,nonconformity_s,threshold_q,decision
CICIoT2023,test,9090,DDoS-ICMP_Flood,1,0.288593,0.300551,KNOWN
CICIoT2023,test,9091,DDoS-PSHACK_Flood,1,0.134191,0.300551,KNOWN
CICIoT2023,test,9092,DDoS-PSHACK_Flood,1,0.170994,0.300551,KNOWN
CICIoT2023,test,9093,DDoS-UDP_Flood,1,0.027021,0.300551,KNOWN
CICIoT2023,test,9094,DDoS-ICMP_Flood,1,0.10086,0.300551,KNOWN
CICIoT2023,test,9095,DDoS-SynonymousIP_Flood,1,0.251848,0.300551,KNOWN
CICIoT2023,test,9096,DDoS-SYN_Flood,1,0.056603,0.300551,KNOWN
CICIoT2023,test,9097,DDoS-PSHACK_Flood,1,0.047082,0.300551,KNOWN
CICIoT2023,test,9098,DDoS-SynonymousIP_Flood,1,0.171126,0.300551,KNOWN
CICIoT2023,test,9099,DoS-UDP_Flood,1,0.193583,0.300551,KNOWN
CICIoT2023,test,9100,DoS-SYN_Flood,1,0.134995,0.300551,KNOWN
CICIoT2023,test,9101,DDoS-SynonymousIP_Flood,1,0.185445,0.300551,KNOWN
CICIoT2023,test,9102,DoS-TCP_Flood,1,0.050192,0.300551,KNOWN
CICIoT2023,test,9103,DDoS-SYN_Flood,1,0.155421,0.300551,KNOWN
CICIoT2023,test,9104,DDoS-SynonymousIP_Flood,1,0.019687,0.300551,KNOWN
CICIoT2023,test,9105,DDoS-TCP_Flood,1,0.055456,0.300551,KNOWN
CICIoT2023,test,9106,DDoS-SynonymousIP_Flood,1,0.140895,0.300551,KNOWN
CICIoT2023,test,9107,DDoS-RSTFINFlood,1,0.108352,0.300551,KNOWN
CICIoT2023,test,9108,DDoS-ICMP_Flood,1,0.205509,0.300551,KNOWN
CICIoT2023,test,9109,DDoS-UDP_Flood,1,0.054635,0.300551,KNOWN
CICIoT2023,test,9110,DDoS-PSHACK_Flood,1,0.07073,0.300551,KNOWN
CICIoT2023,test,9111,DDoS-ACK_Fragmentation,1,0.075589,0.300551,KNOWN
CICIoT2023,test,9112,DoS-TCP_Flood,1,0.058426,0.300551,KNOWN
CICIoT2023,test,9113,DDoS-SynonymousIP_Flood,1,0.131514,0.300551,KNOWN
CICIoT2023,test,9114,DDoS-SynonymousIP_Flood,1,0.219613,0.300551,KNOWN
CICIoT2023,test,9115,DoS-TCP_Flood,1,0.143412,0.300551,KNOWN
CICIoT2023,test,9116,DDoS-UDP_Flood,1,0.021381,0.300551,KNOWN
CICIoT2023,test,9117,DDoS-UDP_Flood,1,0.100584,0.300551,KNOWN
CICIoT2023,test,9118,DDoS-ICMP_Flood,1,0.089646,0.300551,KNOWN
CICIoT2023,test,9119,DDoS-TCP_Flood,1,0.141746,0.300551,KNOWN
CICIoT2023,test,9120,DDoS-ICMP_Flood,1,0.042485,0.300551,KNOWN
CICIoT2023,test,9121,DDoS-ICMP_Flood,1,0.164941,0.300551,KNOWN
CICIoT2023,test,9122,DDoS-RSTFINFlood,1,0.101408,0.300551,KNOWN
CICIoT2023,test,9123,DDoS-PSHACK_Flood,1,0.018453,0.300551,KNOWN
CICIoT2023,test,9124,DDoS-SynonymousIP_Flood,1,0.150777,0.300551,KNOWN
CICIoT2023,test,9125,DDoS-UDP_Flood,1,0.023028,0.300551,KNOWN
CICIoT2023,test,9126,DDoS-TCP_Flood,1,0.210672,0.300551,KNOWN
CICIoT2023,test,9127,DDoS-UDP_Flood,1,0.082906,0.300551,KNOWN
CICIoT2023,test,9128,DDoS-RSTFINFlood,1,0.078604,0.300551,KNOWN
CICIoT2023,test,9129,DDoS-RSTFINFlood,1,0.309742,0.300551,ZERO_DAY
CICIoT2023,test,9130,DoS-SYN_Flood,1,0.024855,0.300551,KNOWN
CICIoT2023,test,9131,DDoS-UDP_Flood,1,0.161368,0.300551,KNOWN
CICIoT2023,test,9132,DDoS-UDP_Flood,1,0.162078,0.300551,KNOWN
CICIoT2023,test,9133,DDoS-SynonymousIP_Flood,1,0.285569,0.300551,KNOWN
CICIoT2023,test,9134,DDoS-PSHACK_Flood,1,0.034172,0.300551,KNOWN
CICIoT2023,test,9135,DDoS-PSHACK_Flood,1,0.080483,0.300551,KNOWN
CICIoT2023,test,9136,DDoS-SYN_Flood,1,0.114893,0.300551,KNOWN
CICIoT2023,test,9137,DDoS-ICMP_Fragmentation,1,0.018831,0.300551,KNOWN
CICIoT2023,test,9138,DDoS-ACK_Fragmentation,1,0.207326,0.300551,KNOWN
CICIoT2023,test,9139,BenignTraffic,1,0.194974,0.300551,KNOWN
CICIoT2023,test,9140,Recon-HostDiscovery,1,0.086911,0.300551,KNOWN
CICIoT2023,test,9141,DDoS-ACK_Fragmentation,1,0.193832,0.300551,KNOWN
CICIoT2023,test,9142,DDoS-TCP_Flood,1,0.158846,0.300551,KNOWN
CICIoT2023,test,9143,DDoS-UDP_Flood,1,0.091311,0.300551,KNOWN
CICIoT2023,test,9144,BenignTraffic,1,0.052752,0.300551,KNOWN
CICIoT2023,test,9145,DDoS-ICMP_Flood,1,0.175986,0.300551,KNOWN
CICIoT2023,test,9146,MITM-ArpSpoofing,1,0.16173,0.300551,KNOWN
CICIoT2023,test,9147,DDoS-SynonymousIP_Flood,1,0.152189,0.300551,KNOWN
CICIoT2023,test,9148,DDoS-ICMP_Flood,1,0.041819,0.300551,KNOWN
CICIoT2023,test,9149,DDoS-SYN_Flood,1,0.220044,0.300551,KNOWN
CICIoT2023,test,9150,DDoS-UDP_Flood,1,0.156646,0.300551,KNOWN
CICIoT2023,test,9151,DDoS-ICMP_Flood,1,0.060682,0.300551,KNOWN
CICIoT2023,test,9152,DDoS-SynonymousIP_Flood,1,0.062952,0.300551,KNOWN
CICIoT2023,test,9153,DDoS-PSHACK_Flood,1,0.130127,0.300551,KNOWN
CICIoT2023,test,9154,DDoS-RSTFINFlood,1,0.141807,0.300551,KNOWN
CICIoT2023,test,9155,DDoS-ICMP_Flood,1,0.167395,0.300551,KNOWN
CICIoT2023,test,9156,DDoS-SYN_Flood,1,0.147439,0.300551,KNOWN
CICIoT2023,test,9157,DDoS-TCP_Flood,1,0.084265,0.300551,KNOWN
CICIoT2023,test,9158,DDoS-PSHACK_Flood,1,0.018626,0.300551,KNOWN
CICIoT2023,test,9159,DDoS-TCP_Flood,1,0.123467,0.300551,KNOWN
CICIoT2023,test,9160,DDoS-PSHACK_Flood,1,0.076855,0.300551,KNOWN
CICIoT2023,test,9161,DoS-TCP_Flood,1,0.205647,0.300551,KNOWN
CICIoT2023,test,9162,DDoS-UDP_Fragmentation,1,0.03796,0.300551,KNOWN
CICIoT2023,test,9163,DDoS-SYN_Flood,1,0.207144,0.300551,KNOWN
CICIoT2023,test,9164,DDoS-UDP_Flood,1,0.032618,0.300551,KNOWN
CICIoT2023,test,9165,DDoS-SYN_Flood,1,0.044685,0.300551,KNOWN
CICIoT2023,test,9166,DDoS-RSTFINFlood,1,0.182373,0.300551,KNOWN
CICIoT2023,test,9167,DDoS-SynonymousIP_Flood,1,0.02485,0.300551,KNOWN
CICIoT2023,test,9168,DDoS-UDP_Flood,1,0.12793,0.300551,KNOWN
CICIoT2023,test,9169,DoS-HTTP_Flood,1,0.161665,0.300551,KNOWN
CICIoT2023,test,9170,DDoS-UDP_Flood,1,0.149239,0.300551,KNOWN
CICIoT2023,test,9171,DDoS-RSTFINFlood,1,0.207618,0.300551,KNOWN
CICIoT2023,test,9172,DDoS-SYN_Flood,1,0.134609,0.300551,KNOWN
CICIoT2023,test,9173,DDoS-SYN_Flood,1,0.140574,0.300551,KNOWN
CICIoT2023,test,9174,DDoS-UDP_Flood,1,0.070297,0.300551,KNOWN
CICIoT2023,test,9175,DDoS-RSTFINFlood,1,0.108682,0.300551,KNOWN
CICIoT2023,test,9176,DDoS-UDP_Fragmentation,1,0.159243,0.300551,KNOWN
CICIoT2023,test,9177,DDoS-SYN_Flood,1,0.120861,0.300551,KNOWN
CICIoT2023,test,9178,Recon-OSScan,1,0.022395,0.300551,KNOWN
CICIoT2023,test,9179,DDoS-ICMP_Flood,1,0.107557,0.300551,KNOWN
CICIoT2023,test,9180,DDoS-SYN_Flood,1,0.194034,0.300551,KNOWN
CICIoT2023,test,9181,BenignTraffic,1,0.10663,0.300551,KNOWN
CICIoT2023,test,9182,DDoS-SYN_Flood,1,0.083267,0.300551,KNOWN
CICIoT2023,test,9183,DDoS-TCP_Flood,1,0.158411,0.300551,KNOWN
CICIoT2023,test,9184,DoS-TCP_Flood,1,0.176213,0.300551,KNOWN
CICIoT2023,test,9185,DDoS-PSHACK_Flood,1,0.161271,0.300551,KNOWN
CICIoT2023,test,9186,DDoS-UDP_Flood,1,0.231569,0.300551,KNOWN
CICIoT2023,test,9187,DDoS-ICMP_Flood,1,0.414298,0.300551,ZERO_DAY
CICIoT2023,test,9188,DDoS-SynonymousIP_Flood,1,0.24596,0.300551,KNOWN
CICIoT2023,test,9189,DDoS-SYN_Flood,1,0.210113,0.300551,KNOWN
CICIoT2023,test,9190,DoS-TCP_Flood,1,0.060561,0.300551,KNOWN
CICIoT2023,test,9191,DDoS-TCP_Flood,1,0.106595,0.300551,KNOWN
CICIoT2023,test,9192,DDoS-ICMP_Flood,1,0.106334,0.300551,KNOWN
CICIoT2023,test,9193,DoS-SYN_Flood,1,0.183321,0.300551,KNOWN
CICIoT2023,test,9194,DDoS-SynonymousIP_Flood,1,0.186903,0.300551,KNOWN
CICIoT2023,test,9195,DDoS-SYN_Flood,1,0.098091,0.300551,KNOWN
CICIoT2023,test,9196,DDoS-ICMP_Flood,1,0.01671,0.300551,KNOWN
CICIoT2023,test,9197,DDoS-SynonymousIP_Flood,1,0.088009,0.300551,KNOWN
CICIoT2023,test,9198,DoS-TCP_Flood,1,0.193006,0.300551,KNOWN
CICIoT2023,test,9199,DDoS-TCP_Flood,1,0.133895,0.300551,KNOWN
CICIoT2023,test,9200,DDoS-PSHACK_Flood,1,0.097593,0.300551,KNOWN
CICIoT2023,test,9201,DDoS-UDP_Flood,1,0.244926,0.300551,KNOWN
CICIoT2023,test,9202,MITM-ArpSpoofing,1,0.177221,0.300551,KNOWN
CICIoT2023,test,9203,DDoS-SYN_Flood,1,0.2176,0.300551,KNOWN
CICIoT2023,test,9204,DDoS-SynonymousIP_Flood,1,0.067689,0.300551,KNOWN
CICIoT2023,test,9205,DDoS-SlowLoris,1,0.069278,0.300551,KNOWN
CICIoT2023,test,9206,DoS-TCP_Flood,1,0.382362,0.300551,ZERO_DAY
CICIoT2023,test,9207,DDoS-SynonymousIP_Flood,1,0.229602,0.300551,KNOWN
CICIoT2023,test,9208,DDoS-ICMP_Flood,1,0.006732,0.300551,KNOWN
CICIoT2023,test,9209,DoS-SYN_Flood,1,0.399277,0.300551,ZERO_DAY
CICIoT2023,test,9210,DDoS-RSTFINFlood,1,0.019819,0.300551,KNOWN
CICIoT2023,test,9211,DDoS-ICMP_Flood,1,0.226537,0.300551,KNOWN
CICIoT2023,test,9212,DoS-TCP_Flood,1,0.053239,0.300551,KNOWN
CICIoT2023,test,9213,DDoS-SYN_Flood,1,0.097336,0.300551,KNOWN
CICIoT2023,test,9214,DoS-UDP_Flood,1,0.165898,0.300551,KNOWN
CICIoT2023,test,9215,DDoS-ICMP_Flood,1,0.165952,0.300551,KNOWN
CICIoT2023,test,9216,DDoS-RSTFINFlood,1,0.084196,0.300551,KNOWN
CICIoT2023,test,9217,DDoS-TCP_Flood,1,0.277712,0.300551,KNOWN
CICIoT2023,test,9218,DDoS-ICMP_Flood,1,0.055472,0.300551,KNOWN
CICIoT2023,test,9219,DDoS-UDP_Flood,1,0.099468,0.300551,KNOWN
CICIoT2023,test,9220,DDoS-PSHACK_Flood,1,0.086994,0.300551,KNOWN
CICIoT2023,test,9221,DDoS-ICMP_Flood,1,0.182003,0.300551,KNOWN
CICIoT2023,test,9222,DDoS-ICMP_Flood,1,0.02435,0.300551,KNOWN
CICIoT2023,test,9223,DDoS-ICMP_Flood,1,0.111134,0.300551,KNOWN
CICIoT2023,test,9224,DoS-TCP_Flood,1,0.065233,0.300551,KNOWN
CICIoT2023,test,9225,DDoS-SYN_Flood,1,0.264332,0.300551,KNOWN
CICIoT2023,test,9226,DoS-UDP_Flood,1,0.037289,0.300551,KNOWN
CICIoT2023,test,9227,DDoS-SYN_Flood,1,0.240888,0.300551,KNOWN
CICIoT2023,test,9228,DDoS-PSHACK_Flood,1,0.012282,0.300551,KNOWN
CICIoT2023,test,9229,DDoS-ICMP_Flood,1,0.003317,0.300551,KNOWN
CICIoT2023,test,9230,DDoS-UDP_Flood,1,0.165725,0.300551,KNOWN
CICIoT2023,test,9231,DoS-UDP_Flood,1,0.017039,0.300551,KNOWN
CICIoT2023,test,9232,DDoS-TCP_Flood,1,0.171292,0.300551,KNOWN
CICIoT2023,test,9233,DDoS-UDP_Flood,1,0.07269,0.300551,KNOWN
CICIoT2023,test,9234,DDoS-SlowLoris,1,0.396819,0.300551,ZERO_DAY
CICIoT2023,test,9235,DDoS-TCP_Flood,1,0.341189,0.300551,ZERO_DAY
CICIoT2023,test,9236,MITM-ArpSpoofing,1,0.078521,0.300551,KNOWN
CICIoT2023,test,9237,Recon-PortScan,1,0.121453,0.300551,KNOWN
CICIoT2023,test,9238,DDoS-RSTFINFlood,1,0.073506,0.300551,KNOWN
CICIoT2023,test,9239,DDoS-PSHACK_Flood,1,0.027872,0.300551,KNOWN
CICIoT2023,test,9240,DoS-UDP_Flood,1,0.131227,0.300551,KNOWN
CICIoT2023,test,9241,DDoS-PSHACK_Flood,1,0.08891,0.300551,KNOWN
CICIoT2023,test,9242,DDoS-PSHACK_Flood,1,0.018457,0.300551,KNOWN
CICIoT2023,test,9243,DoS-TCP_Flood,1,0.048644,0.300551,KNOWN
CICIoT2023,test,9244,DoS-TCP_Flood,1,0.07412,0.300551,KNOWN
CICIoT2023,test,9245,DDoS-TCP_Flood,1,0.014945,0.300551,KNOWN
CICIoT2023,test,9246,DDoS-PSHACK_Flood,1,0.18398,0.300551,KNOWN
CICIoT2023,test,9247,DDoS-SynonymousIP_Flood,1,0.025783,0.300551,KNOWN
CICIoT2023,test,9248,DDoS-UDP_Flood,1,0.249564,0.300551,KNOWN
CICIoT2023,test,9249,DoS-UDP_Flood,1,0.18109,0.300551,KNOWN
CICIoT2023,test,9250,DDoS-RSTFINFlood,1,0.30208,0.300551,ZERO_DAY
CICIoT2023,test,9251,DDoS-SYN_Flood,1,0.063713,0.300551,KNOWN
CICIoT2023,test,9252,DoS-TCP_Flood,1,0.028529,0.300551,KNOWN
CICIoT2023,test,9253,DDoS-SYN_Flood,1,0.01547,0.300551,KNOWN
CICIoT2023,test,9254,DDoS-SYN_Flood,1,0.111575,0.300551,KNOWN
CICIoT2023,test,9255,DDoS-ICMP_Flood,1,0.097931,0.300551,KNOWN
CICIoT2023,test,9256,DDoS-SynonymousIP_Flood,1,0.221215,0.300551,KNOWN
CICIoT2023,test,9257,DDoS-ICMP_Flood,1,0.106688,0.300551,KNOWN
CICIoT2023,test,9258,DoS-UDP_Flood,1,0.030211,0.300551,KNOWN
CICIoT2023,test,9259,DDoS-UDP_Flood,1,0.022176,0.300551,KNOWN
CICIoT2023,test,9260,DDoS-SYN_Flood,1,0.080289,0.300551,KNOWN
CICIoT2023,test,9261,DDoS-SYN_Flood,1,0.218784,0.300551,KNOWN
CICIoT2023,test,9262,DDoS-ACK_Fragmentation,1,0.01903,0.300551,KNOWN
CICIoT2023,test,9263,Recon-OSScan,1,0.106334,0.300551,KNOWN
CICIoT2023,test,9264,DoS-SYN_Flood,1,0.063694,0.300551,KNOWN
CICIoT2023,test,9265,DDoS-SYN_Flood,1,0.211048,0.300551,KNOWN
CICIoT2023,test,9266,DDoS-SYN_Flood,1,0.078541,0.300551,KNOWN
CICIoT2023,test,9267,DDoS-RSTFINFlood,1,0.04743,0.300551,KNOWN
CICIoT2023,test,9268,DDoS-ICMP_Flood,1,0.195868,0.300551,KNOWN
CICIoT2023,test,9269,DoS-SYN_Flood,1,0.002371,0.300551,KNOWN
CICIoT2023,test,9270,DDoS-ICMP_Fragmentation,1,0.234534,0.300551,KNOWN
CICIoT2023,test,9271,DDoS-PSHACK_Flood,1,0.135122,0.300551,KNOWN
CICIoT2023,test,9272,DDoS-ICMP_Flood,1,0.085818,0.300551,KNOWN
CICIoT2023,test,9273,DDoS-TCP_Flood,1,0.176301,0.300551,KNOWN
CICIoT2023,test,9274,DDoS-SYN_Flood,1,0.02607,0.300551,KNOWN
CICIoT2023,test,9275,DDoS-UDP_Flood,1,0.019004,0.300551,KNOWN
CICIoT2023,test,9276,DDoS-SynonymousIP_Flood,1,0.056836,0.300551,KNOWN
CICIoT2023,test,9277,DDoS-PSHACK_Flood,1,0.10818,0.300551,KNOWN
CICIoT2023,test,9278,DDoS-SynonymousIP_Flood,1,0.078588,0.300551,KNOWN
CICIoT2023,test,9279,DDoS-TCP_Flood,1,0.016021,0.300551,KNOWN
CICIoT2023,test,9280,DoS-UDP_Flood,1,0.033993,0.300551,KNOWN
CICIoT2023,test,9281,DDoS-SYN_Flood,1,0.063647,0.300551,KNOWN
CICIoT2023,test,9282,DDoS-PSHACK_Flood,1,0.032463,0.300551,KNOWN
CICIoT2023,test,9283,DoS-UDP_Flood,1,0.095863,0.300551,KNOWN
CICIoT2023,test,9284,DoS-TCP_Flood,1,0.028282,0.300551,KNOWN
CICIoT2023,test,9285,DDoS-SynonymousIP_Flood,1,0.214887,0.300551,KNOWN
CICIoT2023,test,9286,BenignTraffic,1,0.008228,0.300551,KNOWN
CICIoT2023,test,9287,DDoS-SynonymousIP_Flood,1,0.038721,0.300551,KNOWN
CICIoT2023,test,9288,DoS-SYN_Flood,1,0.053781,0.300551,KNOWN
CICIoT2023,test,9289,DDoS-SynonymousIP_Flood,1,0.038681,0.300551,KNOWN
CICIoT2023,test,9290,DDoS-SYN_Flood,1,0.395733,0.300551,ZERO_DAY
CICIoT2023,test,9291,DDoS-ICMP_Flood,1,0.212604,0.300551,KNOWN
CICIoT2023,test,9292,DoS-SYN_Flood,1,0.143956,0.300551,KNOWN
CICIoT2023,test,9293,DDoS-TCP_Flood,1,0.145145,0.300551,KNOWN
CICIoT2023,test,9294,DDoS-ICMP_Flood,1,0.196955,0.300551,KNOWN
CICIoT2023,test,9295,DDoS-ICMP_Flood,1,0.11483,0.300551,KNOWN
CICIoT2023,test,9296,DDoS-SynonymousIP_Flood,1,0.051539,0.300551,KNOWN
CICIoT2023,test,9297,DDoS-ICMP_Flood,1,0.223081,0.300551,KNOWN
CICIoT2023,test,9298,DoS-TCP_Flood,1,0.085947,0.300551,KNOWN
CICIoT2023,test,9299,DDoS-TCP_Flood,1,0.141311,0.300551,KNOWN
CICIoT2023,test,9300,DoS-SYN_Flood,1,0.041038,0.300551,KNOWN
CICIoT2023,test,9301,DDoS-PSHACK_Flood,1,0.014235,0.300551,KNOWN
CICIoT2023,test,9302,DDoS-RSTFINFlood,1,0.066535,0.300551,KNOWN
CICIoT2023,test,9303,DDoS-SYN_Flood,1,0.023238,0.300551,KNOWN
CICIoT2023,test,9304,DDoS-UDP_Flood,1,0.190278,0.300551,KNOWN
CICIoT2023,test,9305,DDoS-PSHACK_Flood,1,0.193283,0.300551,KNOWN
CICIoT2023,test,9306,DDoS-UDP_Flood,1,0.073196,0.300551,KNOWN
CICIoT2023,test,9307,DDoS-UDP_Flood,1,0.161404,0.300551,KNOWN
CICIoT2023,test,9308,DDoS-UDP_Flood,1,0.088062,0.300551,KNOWN
CICIoT2023,test,9309,DDoS-SYN_Flood,1,0.125248,0.300551,KNOWN
CICIoT2023,test,9310,DoS-SYN_Flood,1,0.060812,0.300551,KNOWN
CICIoT2023,test,9311,DDoS-UDP_Flood,1,0.16253,0.300551,KNOWN
CICIoT2023,test,9312,DoS-UDP_Flood,1,0.10528,0.300551,KNOWN
CICIoT2023,test,9313,DDoS-TCP_Flood,1,0.015363,0.300551,KNOWN
CICIoT2023,test,9314,DDoS-SYN_Flood,1,0.117445,0.300551,KNOWN
CICIoT2023,test,9315,DDoS-UDP_Flood,1,0.130667,0.300551,KNOWN
CICIoT2023,test,9316,DoS-TCP_Flood,1,0.184876,0.300551,KNOWN
CICIoT2023,test,9317,DDoS-RSTFINFlood,1,0.064359,0.300551,KNOWN
CICIoT2023,test,9318,DDoS-ICMP_Flood,1,0.086055,0.300551,KNOWN
CICIoT2023,test,9319,DoS-UDP_Flood,1,0.078892,0.300551,KNOWN
CICIoT2023,test,9320,DDoS-SynonymousIP_Flood,1,0.11401,0.300551,KNOWN
CICIoT2023,test,9321,DDoS-TCP_Flood,1,0.072589,0.300551,KNOWN
CICIoT2023,test,9322,DDoS-SYN_Flood,1,0.070212,0.300551,KNOWN
CICIoT2023,test,9323,DDoS-UDP_Flood,1,0.020268,0.300551,KNOWN
CICIoT2023,test,9324,DDoS-PSHACK_Flood,1,0.189436,0.300551,KNOWN
CICIoT2023,test,9325,DDoS-UDP_Flood,1,0.138387,0.300551,KNOWN
CICIoT2023,test,9326,DDoS-RSTFINFlood,1,0.269803,0.300551,KNOWN
CICIoT2023,test,9327,DDoS-SYN_Flood,1,0.396499,0.300551,ZERO_DAY
CICIoT2023,test,9328,DDoS-SYN_Flood,1,0.142571,0.300551,KNOWN
CICIoT2023,test,9329,DoS-TCP_Flood,1,0.205102,0.300551,KNOWN
CICIoT2023,test,9330,DDoS-SynonymousIP_Flood,1,0.276836,0.300551,KNOWN
CICIoT2023,test,9331,DDoS-ICMP_Flood,1,0.128726,0.300551,KNOWN
CICIoT2023,test,9332,DDoS-UDP_Flood,1,0.071552,0.300551,KNOWN
CICIoT2023,test,9333,DictionaryBruteForce,1,0.118712,0.300551,KNOWN
CICIoT2023,test,9334,DNS_Spoofing,1,0.175185,0.300551,KNOWN
CICIoT2023,test,9335,DDoS-SYN_Flood,1,0.038892,0.300551,KNOWN
CICIoT2023,test,9336,DoS-UDP_Flood,1,0.011689,0.300551,KNOWN
CICIoT2023,test,9337,DoS-TCP_Flood,1,0.061551,0.300551,KNOWN
CICIoT2023,test,9338,BenignTraffic,1,0.082486,0.300551,KNOWN
CICIoT2023,test,9339,DDoS-PSHACK_Flood,1,0.036288,0.300551,KNOWN
CICIoT2023,test,9340,DDoS-ICMP_Flood,1,0.035585,0.300551,KNOWN
CICIoT2023,test,9341,DDoS-TCP_Flood,1,0.237667,0.300551,KNOWN
CICIoT2023,test,9342,DDoS-ICMP_Flood,1,0.225253,0.300551,KNOWN
CICIoT2023,test,9343,Recon-HostDiscovery,1,0.083906,0.300551,KNOWN
CICIoT2023,test,9344,DDoS-SynonymousIP_Flood,1,0.331506,0.300551,ZERO_DAY
CICIoT2023,test,9345,DDoS-SynonymousIP_Flood,1,0.036948,0.300551,KNOWN
CICIoT2023,test,9346,DoS-SYN_Flood,1,0.240885,0.300551,KNOWN
CICIoT2023,test,9347,DDoS-ICMP_Flood,1,0.122709,0.300551,KNOWN
CICIoT2023,test,9348,DoS-UDP_Flood,1,0.186856,0.300551,KNOWN
CICIoT2023,test,9349,DDoS-ICMP_Flood,1,0.231323,0.300551,KNOWN
CICIoT2023,test,9350,DoS-UDP_Flood,1,0.015861,0.300551,KNOWN
CICIoT2023,test,9351,DoS-UDP_Flood,1,0.107801,0.300551,KNOWN
CICIoT2023,test,9352,DDoS-SYN_Flood,1,0.137359,0.300551,KNOWN
CICIoT2023,test,9353,DDoS-RSTFINFlood,1,0.141766,0.300551,KNOWN
CICIoT2023,test,9354,DDoS-ICMP_Flood,1,0.12018,0.300551,KNOWN
CICIoT2023,test,9355,DDoS-RSTFINFlood,1,0.01713,0.300551,KNOWN
CICIoT2023,test,9356,DDoS-ICMP_Fragmentation,1,0.151704,0.300551,KNOWN
CICIoT2023,test,9357,DDoS-SynonymousIP_Flood,1,0.061112,0.300551,KNOWN
CICIoT2023,test,9358,DDoS-SynonymousIP_Flood,1,0.093652,0.300551,KNOWN
CICIoT2023,test,9359,DoS-SYN_Flood,1,0.11024,0.300551,KNOWN
CICIoT2023,test,9360,DDoS-RSTFINFlood,1,0.15216,0.300551,KNOWN
CICIoT2023,test,9361,DDoS-PSHACK_Flood,1,0.019211,0.300551,KNOWN
CICIoT2023,test,9362,VulnerabilityScan,1,0.045517,0.300551,KNOWN
CICIoT2023,test,9363,DDoS-PSHACK_Flood,1,0.028952,0.300551,KNOWN
CICIoT2023,test,9364,DDoS-SYN_Flood,1,0.184244,0.300551,KNOWN
CICIoT2023,test,9365,DDoS-TCP_Flood,1,0.115373,0.300551,KNOWN
CICIoT2023,test,9366,DoS-TCP_Flood,1,0.109051,0.300551,KNOWN
CICIoT2023,test,9367,DDoS-RSTFINFlood,1,0.047456,0.300551,KNOWN
CICIoT2023,test,9368,DoS-TCP_Flood,1,0.080726,0.300551,KNOWN
CICIoT2023,test,9369,DDoS-TCP_Flood,1,0.064776,0.300551,KNOWN
CICIoT2023,test,9370,DDoS-RSTFINFlood,1,0.165861,0.300551,KNOWN
CICIoT2023,test,9371,DoS-UDP_Flood,1,0.013479,0.300551,KNOWN
CICIoT2023,test,9372,DDoS-RSTFINFlood,1,0.135183,0.300551,KNOWN
CICIoT2023,test,9373,DDoS-SYN_Flood,1,0.108056,0.300551,KNOWN
CICIoT2023,test,9374,DDoS-SYN_Flood,1,0.166332,0.300551,KNOWN
CICIoT2023,test,9375,DDoS-SYN_Flood,1,0.120739,0.300551,KNOWN
CICIoT2023,test,9376,DDoS-UDP_Fragmentation,1,0.129477,0.300551,KNOWN
CICIoT2023,test,9377,DDoS-UDP_Flood,1,0.142574,0.300551,KNOWN
CICIoT2023,test,9378,DDoS-SYN_Flood,1,0.086608,0.300551,KNOWN
CICIoT2023,test,9379,DDoS-SYN_Flood,1,0.021148,0.300551,KNOWN
CICIoT2023,test,9380,DDoS-SYN_Flood,1,0.154891,0.300551,KNOWN
CICIoT2023,test,9381,DDoS-ICMP_Flood,1,0.032061,0.300551,KNOWN
CICIoT2023,test,9382,DDoS-TCP_Flood,1,0.057139,0.300551,KNOWN
CICIoT2023,test,9383,DDoS-SYN_Flood,1,0.0549,0.300551,KNOWN
CICIoT2023,test,9384,DoS-SYN_Flood,1,0.118501,0.300551,KNOWN
CICIoT2023,test,9385,DoS-SYN_Flood,1,0.16156,0.300551,KNOWN
CICIoT2023,test,9386,DDoS-PSHACK_Flood,1,0.206457,0.300551,KNOWN
CICIoT2023,test,9387,DoS-SYN_Flood,1,0.186785,0.300551,KNOWN
CICIoT2023,test,9388,DDoS-SynonymousIP_Flood,1,0.112817,0.300551,KNOWN
CICIoT2023,test,9389,DoS-TCP_Flood,1,0.03244,0.300551,KNOWN
CICIoT2023,test,9390,DDoS-ICMP_Flood,1,0.103936,0.300551,KNOWN
CICIoT2023,test,9391,DDoS-RSTFINFlood,1,0.020785,0.300551,KNOWN
CICIoT2023,test,9392,DDoS-RSTFINFlood,1,0.068874,0.300551,KNOWN
CICIoT2023,test,9393,DoS-TCP_Flood,1,0.107039,0.300551,KNOWN
CICIoT2023,test,9394,DoS-TCP_Flood,1,0.262881,0.300551,KNOWN
CICIoT2023,test,9395,DDoS-RSTFINFlood,1,0.127295,0.300551,KNOWN
CICIoT2023,test,9396,DDoS-PSHACK_Flood,1,0.260588,0.300551,KNOWN
CICIoT2023,test,9397,DoS-HTTP_Flood,1,0.146272,0.300551,KNOWN
CICIoT2023,test,9398,DDoS-ICMP_Flood,1,0.061188,0.300551,KNOWN
CICIoT2023,test,9399,DDoS-SYN_Flood,1,0.255794,0.300551,KNOWN
CICIoT2023,test,9400,DDoS-UDP_Flood,1,0.112621,0.300551,KNOWN
CICIoT2023,test,9401,DDoS-UDP_Fragmentation,1,0.071227,0.300551,KNOWN
