proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,src_ip_bytes,dst_pkts,dst_ip_bytes,dns_query,dns_qclass,dns_qtype,dns_rcode,dns_AA,dns_RD,dns_RA,dns_rejected,http_request_body_len,http_response_body_len,http_status_code,label_multiclass,label_binary
2,1,-0.0017770938900599261,1.0,0.0,6,0.0,0.4425070493497599,0.37976591483421657,-0.6309297535714575,-0.7570568896624595,122,0.6931471805599453,3.367295829986474,0.0,0,1,0,0,0.0,0.0,0.0,normal,0
2,1,0.07407325358886155,0.7808222390618621,0.8459607780457364,10,0.0,0.4425070493497599,0.09176825677077866,0.3690702464285425,0.1837916306135974,686,0.6931471805599453,0.6931471805599453,0.0,0,1,0,1,0.0,0.0,0.0,dos,1
1,8,25.100107520240886,1.5229664092750943,1.978437376156996,10,0.0,2.456962315881736,1.5831885118436966,1.8340437671464698,1.1448482022614186,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,dos,1
1,5,2.9670110632110065,0.0,0.0,6,0.0,4.477447192601595,1.8971459033366327,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
1,4,58.47057581370974,1.0867903420715401,1.0425658474316806,7,0.6931471805599453,1.1989778467157899,0.8086661471053795,0.6309297535714575,0.38575412898562883,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ddos,1
1,5,-0.00319510775845411,0.0,0.0,0,0.0,0.0,0.8442411528697472,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ransomware,1
1,5,4.5348700378538505,0.0,0.0,6,0.0,4.477447192601595,1.8971459033366327,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
1,4,0.0380917095939006,1.035825972256996,1.4400708111396738,10,0.0,1.1989778467157899,0.7625038870128064,1.0,0.6341747901692649,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,password,1
1,5,3.1316782642456364,0.0,0.0,6,0.0,4.477447192601595,1.8971459033366327,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
2,1,1.3301126655881679,0.8143858905274319,0.882324410236827,10,0.0,0.4425070493497599,0.127407423682577,0.3690702464285425,0.19933150734444802,687,0.6931471805599453,0.6931471805599453,1.3862943611198906,0,1,0,1,0.0,0.0,0.0,scanning,1
2,1,0.00886406942085632,0.7666704279836494,1.0,10,0.0,0.0,-0.07964288010775397,0.0,0.21550526841187148,285,0.6931471805599453,0.6931471805599453,1.3862943611198906,0,1,0,0,0.0,0.0,0.0,normal,0
1,5,78.01333360447066,0.0,0.0,9,0.0,0.7564707973660301,0.32124742714616983,0.3690702464285425,0.20667868729074057,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ddos,1
1,4,34.07495004974363,1.2274244269477117,1.392348048418205,9,0.0,1.1989778467157899,0.9729209041635132,0.8340437671464698,0.5903394421840991,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,xss,1
1,5,0.004460904037331898,0.0,0.0,7,0.0,0.4425070493497599,0.14425745260958278,0.0,0.08099480975365105,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ddos,1
1,5,0.0011342279235830714,0.0,0.0,7,0.0,0.4425070493497599,0.14425745260958278,0.0,0.08099480975365105,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ddos,1
2,1,-0.0024388204610327796,1.0,0.0,6,0.0,0.4425070493497599,0.37976591483421657,-0.6309297535714575,-0.7570568896624595,122,0.6931471805599453,3.367295829986474,0.0,0,1,0,0,0.0,0.0,0.0,normal,0
1,4,15.976310150430438,1.11634819058938,1.7054394482241353,10,0.0,1.367211219012335,0.8849993968076434,1.140313995589965,0.835674031940416,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
1,5,0.0012665500827182396,0.0,0.0,1,0.0,0.0,-0.2464018622082859,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,backdoor,1
1,5,-0.002911496476883488,0.0,0.0,1,0.0,0.0,-0.3297396299311669,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,dos,1
1,5,4.603858932218516,0.0,0.0,6,0.0,4.477447192601595,1.8971459033366327,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
1,5,0.15698995255656334,0.0,0.0,1,0.0,2.19897784671579,0.8934085748941814,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,dos,1
1,4,0.028542941507478516,1.0345068686589354,1.3819695887793655,10,0.0,1.1989778467157899,0.7613999013814245,1.0,0.5978907565045866,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,password,1
2,1,-0.00319510775845411,0.0,0.0,6,0.0,0.0,-0.1363836557770318,-0.6309297535714575,-0.7570568896624595,201,0.6931471805599453,0.6931471805599453,0.0,0,0,0,0,0.0,0.0,0.0,normal,0
2,1,1.1604644501232988,0.7853305502668625,1.2805100226288615,10,0.0,0.0,0.05818701819691619,0.0,0.4462667975949626,653,0.6931471805599453,3.367295829986474,0.0,1,0,0,0,0.0,0.0,0.0,normal,0
1,4,46.636918802172254,1.4966395788843578,1.5218433170027281,9,0.0,1.6414848960655501,1.7332025445794381,0.8340437671464698,0.3506735126054515,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,xss,1
1,4,92.21830182693184,1.6721189589897871,1.8280858596585334,4,0.0,1.51294159473206,1.7841190258259527,1.369070246428543,0.9372727704279595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,xss,1
2,1,-0.00319510775845411,0.0,0.0,6,0.0,0.0,-0.1363836557770318,-0.6309297535714575,-0.7570568896624595,251,0.6931471805599453,5.545177444479562,0.0,0,0,0,0,0.0,0.0,0.0,normal,0
1,5,-0.0028547747310622685,0.0,0.0,1,0.0,0.0,-0.3297396299311669,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,dos,1
1,5,0.0031756667406609503,0.0,0.0,7,0.0,0.4425070493497599,0.14425745260958278,0.0,0.08099480975365105,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ddos,1
1,5,77.96580706622555,0.0,0.15403922195426356,7,0.6931471805599453,0.7564707973660301,0.32124742714616983,0.0,0.08099480975365105,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ddos,1
1,4,0.31012095220715324,1.035825972256996,1.5304050942281457,10,0.0,1.1989778467157899,0.7063318920677596,0.8340437671464698,0.6798425149751135,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,password,1
1,5,0.16471257271042233,0.0,0.0,2,0.0,1.8604881976177823,0.7364283614829901,0.8340437671464698,0.2981642684520775,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,dos,1
1,5,-0.0017014694708334616,0.0,0.0,1,0.0,0.0,-0.3297396299311669,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,dos,1
1,5,1.2612687922383468,0.0,0.0,10,0.0,1.0,0.36451876919115095,0.6309297535714575,0.2399003347763664,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
1,4,0.04627791954983285,1.0510269922856708,1.7736416302870395,10,0.0,1.367211219012335,0.8282312485381614,1.2618595071429148,0.8943833678088192,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,password,1
1,5,-0.0028169603283825844,0.0,0.0,1,0.0,0.0,-0.2464018622082859,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,backdoor,1
2,1,-0.00260898246547272,1.0,0.0,6,0.0,0.4425070493497599,0.37976591483421657,-0.6309297535714575,-0.7570568896624595,122,0.6931471805599453,0.6931471805599453,0.0,0,1,0,0,0.0,0.0,0.0,normal,0
1,5,0.000964098072543532,0.0,0.0,1,0.0,0.0,-0.3297396299311669,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,dos,1
1,5,3.6231625246426953,0.0,0.0,6,0.0,4.477447192601595,1.8971459033366327,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
1,5,4.354510096649335,0.0,0.0,6,0.0,4.477447192601595,1.8971459033366327,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
1,5,-0.0029871257360098644,0.0,0.0,1,0.0,0.0,-0.3297396299311669,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,dos,1
1,5,0.001096421422312026,0.0,0.0,7,0.0,0.4425070493497599,0.14425745260958278,0.0,0.08099480975365105,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ddos,1
1,4,0.5602416882394281,1.1437381368360773,1.8097470787469516,10,0.0,1.1989778467157899,0.868592881935388,1.140313995589965,0.921226291262849,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
1,5,3.762369420345957,0.0,0.0,6,0.0,4.477447192601595,1.8971459033366327,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
1,5,-0.0024199136661813086,0.0,0.0,2,0.0,0.4425070493497599,-0.011403923836142249,0.0,0.018977616396781458,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,dos,1
1,5,-0.0008885260667239007,0.0,0.0,1,0.0,0.0,-0.2464018622082859,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,backdoor,1
1,5,0.2770082202080873,0.0,0.0,1,0.0,0.7564707973660301,0.17623830605047572,0.6309297535714575,0.2206234161742418,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,dos,1
1,4,15.626458777153994,1.191980674366015,2.0907281827065596,10,0.0,1.367211219012335,0.965122520677964,1.7037877659013354,1.1711632603857285,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
1,4,0.36009890047660276,1.035825972256996,1.5304050942281457,10,0.0,1.1989778467157899,0.7063318920677596,0.8340437671464698,0.6798425149751135,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,password,1
1,4,34.28482890944482,1.5778991368121305,1.5720924515632135,9,0.0,1.51294159473206,1.7228558933799907,1.0,0.7284616064227774,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,xss,1
1,4,0.04441087030131571,1.035825972256996,1.440751459823715,10,0.0,1.1989778467157899,0.7625038870128064,1.0,0.6346174877981628,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,password,1
1,5,1.5103684961784836,0.0,0.0,1,0.0,0.0,-0.2862163478571042,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,scanning,1
1,5,-0.00319510775845411,0.0,0.0,0,0.0,0.0,-0.3297396299311669,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ransomware,1
1,4,0.758015650043565,1.1207406475678712,1.8097470787469516,10,0.0,1.1989778467157899,0.8433144177840509,1.140313995589965,0.921226291262849,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
1,5,0.006218513611504863,0.0,0.0,7,0.0,0.4425070493497599,0.14425745260958278,0.0,0.08099480975365105,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ddos,1
1,4,0.34837309704191227,1.0250276947729464,1.8097470787469516,10,0.0,1.1989778467157899,0.7535981377917141,1.140313995589965,0.921226291262849,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,password,1
1,4,14.77227653287569,1.134195955760964,2.0907281827065596,10,0.0,1.367211219012335,0.9024872620486882,1.7037877659013354,1.1711632603857285,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
2,1,-0.0026657034739329967,1.0,0.0,6,0.0,0.4425070493497599,0.37976591483421657,-0.6309297535714575,-0.7570568896624595,122,0.6931471805599453,3.367295829986474,0.0,0,1,0,0,0.0,0.0,0.0,normal,0
2,5,-0.00319510775845411,0.0,0.0,0,0.0,-0.7564707973660301,-2.065974564076003,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
2,1,-0.00260898246547272,0.9252670625350052,0.0,6,0.0,0.4425070493497599,0.26724079785167915,-0.6309297535714575,-0.7570568896624595,572,0.6931471805599453,3.367295829986474,0.0,0,1,0,0,0.0,0.0,0.0,normal,0
1,5,77.97818026446058,0.0,0.15403922195426356,7,0.6931471805599453,0.7564707973660301,0.32124742714616983,0.0,0.08099480975365105,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ddos,1
1,4,0.630291481243334,1.0250276947729464,1.8097470787469516,10,0.0,1.1989778467157899,0.7535981377917141,1.2618595071429148,0.9240256046565829,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,password,1
1,5,26.37757202964708,0.0,0.0,6,0.0,0.7564707973660301,0.36451876919115095,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,xss,1
2,1,-0.0023253799755133505,1.0,0.0,6,0.0,0.4425070493497599,0.37976591483421657,-0.6309297535714575,-0.7570568896624595,122,0.6931471805599453,0.6931471805599453,0.0,0,1,0,0,0.0,0.0,0.0,normal,0
1,5,-0.0004726150501857838,0.0,0.0,1,0.0,0.0,-0.2464018622082859,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,backdoor,1
2,1,-0.0028547747310622685,1.0,0.0,6,0.0,0.4425070493497599,0.37976591483421657,-0.6309297535714575,-0.7570568896624595,122,0.6931471805599453,0.6931471805599453,0.0,0,1,0,0,0.0,0.0,0.0,normal,0
1,4,0.7224947942128798,1.0318429363776707,1.3893707381421374,10,0.0,1.1989778467157899,0.7025865767309635,0.8340437671464698,0.5758225348514624,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,password,1
1,4,16.067796179855552,1.146055900508977,2.0907281827065596,10,0.0,1.1989778467157899,0.8712219668256784,1.7037877659013354,1.1711632603857285,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
1,5,-0.00319510775845411,0.0,0.0,11,0.0,0.0,-0.3297396299311669,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ransomware,1
1,4,0.056515124316188464,1.035825972256996,1.1955833130039033,10,0.0,1.1989778467157899,0.7625038870128064,1.0,0.5036571722939589,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,password,1
1,8,78.24643303445339,1.4485960596256195,1.8328513000596238,10,0.0,2.335575477358633,1.4893673969003876,1.8340437671464698,0.9602294249903047,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,scanning,1
2,1,49.92604556664857,1.2935425725101093,0.0,6,0.0,1.51294159473206,1.0254038781537764,-0.6309297535714575,-0.7570568896624595,114,10.39726874169286,2.5649493574615367,0.0,0,0,0,0,0.0,0.0,0.0,normal,0
1,5,-0.00319510775845411,0.0,0.0,0,0.0,0.0,1.3050094651920372,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ransomware,1
1,5,-0.0005104247645499646,0.0,0.0,1,0.0,0.0,-0.2464018622082859,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,backdoor,1
1,5,-0.0004915198979167971,0.0,0.0,1,0.0,0.0,-0.2464018622082859,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,backdoor,1
1,5,0.03288388845943385,0.0,0.0,1,0.0,0.0,-0.2862163478571042,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,scanning,1
2,1,1.5278831866472333,0.7108914107550535,1.0384503294155867,10,0.0,0.0,-0.15171413404622602,0.0,0.24294311033754046,284,0.6931471805599453,0.6931471805599453,1.3862943611198906,0,1,0,0,0.0,0.0,0.0,normal,0
2,1,-0.002741331749904566,0.8143858905274319,0.882324410236827,10,0.0,0.0,-0.011403923836142249,0.0,0.13880508610057624,32,0.6931471805599453,0.6931471805599453,1.3862943611198906,0,1,0,1,0.0,0.0,0.0,ddos,1
1,5,0.0022494857037933234,0.0,0.0,1,0.0,0.0,-0.3297396299311669,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,dos,1
1,5,0.0697794234964536,0.0,0.0,1,0.0,0.4425070493497599,-0.011403923836142249,0.3690702464285425,0.13880508610057624,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,dos,1
1,5,-0.00319510775845411,0.0,0.0,0,0.0,0.0,1.3522956464323646,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ransomware,1
1,5,-0.00319510775845411,0.0,0.0,0,0.0,0.0,0.37473857932377386,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ransomware,1
1,5,-0.00319510775845411,0.0,0.0,11,0.0,0.0,1.2512354995986188,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ransomware,1
1,4,7.5877460888186254,1.1233316702626421,1.6837622748646055,10,0.0,1.367211219012335,0.8386529863723994,1.0,0.8085462593646315,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
1,4,0.14498739036040223,1.035825972256996,1.5304050942281457,10,0.0,1.1989778467157899,0.7063318920677596,0.8340437671464698,0.6798425149751135,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,password,1
1,4,0.24030992375402585,1.035825972256996,1.5304050942281457,10,0.0,1.1989778467157899,0.7063318920677596,0.8340437671464698,0.6798425149751135,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,password,1
1,4,5.4075991101839245,1.2763742379119747,1.391925152721386,10,0.0,1.1989778467157899,1.012663643061994,0.8340437671464698,0.5775850430458772,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
1,5,-0.0008696208220397115,0.0,0.0,1,0.0,0.0,-0.3297396299311669,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,dos,1
1,5,1.0185189086242896,0.0,0.0,1,0.0,1.9554486440818202,0.7808834579116445,1.6309297535714575,0.4842690605598976,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,dos,1
1,5,-0.003119477667407547,0.0,0.0,7,0.0,0.4425070493497599,0.14425745260958278,0.0,0.08099480975365105,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ddos,1
2,5,0.3340213584964931,0.7982898004126693,0.8648855358864512,10,0.0,0.0,-0.03508177807890498,0.0,0.1284807444263108,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
2,1,20.570495311345265,0.8328776747605062,1.171827242679074,10,0.0,0.0,0.0166007153725156,0.0,0.3452609244644517,672,0.6931471805599453,0.6931471805599453,0.0,0,0,0,0,0.0,0.0,0.0,normal,0
1,5,-0.00319510775845411,0.0,0.0,0,0.0,0.0,0.3324464703052144,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ransomware,1
1,5,4.040677171495037,0.0,0.0,6,0.0,4.477447192601595,1.8971459033366327,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
2,1,6.50375825986024,0.7982898004126693,0.0,6,0.0,0.4425070493497599,0.2608360716999227,-0.6309297535714575,-0.7570568896624595,377,0.6931471805599453,0.6931471805599453,0.0,0,0,0,0,0.0,0.0,0.0,normal,0
1,5,-0.00319510775845411,0.0,0.0,0,0.0,0.0,0.722223592025467,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ransomware,1
2,1,-0.0029493110686325385,0.8856027412448122,1.0024556230143338,10,0.0,0.4425070493497599,0.21336396802988652,0.3690702464285425,0.2603035666191386,620,0.6931471805599453,0.6931471805599453,0.0,0,1,1,0,0.0,0.0,0.0,injection,1
2,1,-0.0027602388661639964,1.0,0.0,6,0.0,0.4425070493497599,0.37976591483421657,-0.6309297535714575,-0.7570568896624595,122,0.6931471805599453,0.6931471805599453,0.0,0,1,0,0,0.0,0.0,0.0,normal,0
1,5,5.330837288483375,0.0,0.0,2,0.0,4.854918009313317,2.0599637701993143,3.380238966019956,0.9103154191834305,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,dos,1
2,1,0.006029531174078329,0.0,1.266818819244037,12,0.0,-0.7564707973660301,-2.065974564076003,0.3690702464285425,0.440045832347494,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
1,5,65.8904596276693,0.0,0.0,7,0.0,0.7564707973660301,0.32124742714616983,0.3690702464285425,0.2206234161742418,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ddos,1
2,1,0.4898945637953082,0.7714970013201197,1.0601969803126183,10,0.0,0.0,-0.07301102852153069,0.0,0.2589120105129641,344,0.6931471805599453,0.6931471805599453,1.3862943611198906,0,1,0,0,0.0,0.0,0.0,ddos,1
1,5,-0.0007750948821616644,0.0,0.0,1,0.0,0.0,-0.2464018622082859,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,backdoor,1
2,1,-0.0017581877568963174,0.9160466382357997,0.0,6,0.0,0.4425070493497599,0.2543423881778448,-0.6309297535714575,-0.7570568896624595,554,0.6931471805599453,3.367295829986474,0.0,0,1,0,0,0.0,0.0,0.0,normal,0
1,4,4.198668682701191,1.1413938838621038,1.391925152721386,10,0.0,1.1989778467157899,0.8214762004154137,0.8340437671464698,0.5775850430458772,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
1,5,23.35739201008979,0.0,0.0,11,0.0,0.7564707973660301,0.29801095853699716,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,xss,1
2,1,63.22957907996585,1.2659386253023404,0.0,6,0.0,1.367211219012335,0.9600913208842764,-0.6309297535714575,-0.7570568896624595,103,10.39726874169286,2.5649493574615367,0.0,0,0,0,0,0.0,0.0,0.0,normal,0
1,5,3.6022053089568287,0.0,0.0,6,0.0,4.477447192601595,1.8971459033366327,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
1,5,1.033076540502712,0.0,0.0,12,0.0,0.0,-0.20971342379345861,0.0,0.052335467113126644,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,xss,1
1,4,16.186359976687797,1.1615859020076615,2.0907281827065596,10,0.0,1.1989778467157899,0.8892228916320124,1.7037877659013354,1.1711632603857285,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
1,5,31.151762242226066,0.0,0.0,11,0.0,1.0,0.43176809219392526,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,xss,1
1,5,-0.0011342959678003809,0.0,0.0,1,0.0,0.0,-0.2464018622082859,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,backdoor,1
1,4,91.45534747968354,1.6556956804999692,1.8227291712523117,4,0.0,1.51294159473206,1.7497759239731316,1.2618595071429148,0.9307050352520788,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,xss,1
1,4,2.5602951213220106,1.1366234385606206,1.6232944239003864,10,0.0,1.8604881976177823,0.9798992083018296,1.369070246428543,0.7731412169780891,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ddos,1
1,5,4.710534697491991,0.0,0.0,6,0.0,4.477447192601595,1.8971459033366327,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
1,4,38.59529908644537,1.178660638656382,1.3985967718462575,9,0.0,1.1989778467157899,0.9097863509338582,0.8340437671464698,0.5944195419081841,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,xss,1
1,5,77.94534616792708,0.0,0.15403922195426356,7,0.6931471805599453,0.7564707973660301,0.32124742714616983,0.0,0.08099480975365105,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,ddos,1
1,4,0.26482065024694423,1.035825972256996,1.4400708111396738,10,0.0,1.1989778467157899,0.7625038870128064,1.0,0.6341747901692649,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,password,1
1,5,3.7915052822509785,0.0,0.0,6,0.0,4.477447192601595,1.8971459033366327,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
1,4,27.030855208824818,1.1406064744399462,1.7109470764012074,10,0.0,1.1989778467157899,0.8650642787888881,1.140313995589965,0.8400793884818766,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
1,5,3.4617153397219163,0.0,0.0,6,0.0,4.477447192601595,1.8971459033366327,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
2,1,-0.0022119401706034844,1.0,0.0,6,0.0,0.4425070493497599,0.37976591483421657,-0.6309297535714575,-0.7570568896624595,122,0.6931471805599453,0.6931471805599453,0.0,0,1,0,0,0.0,0.0,0.0,normal,0
1,4,0.8167855407226063,1.1250410126762271,1.6800889412878106,10,0.0,1.1989778467157899,0.847929832339829,1.140313995589965,0.8155830730889999,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
1,4,10.236989310871795,1.0938467593684598,1.7384835945084791,10,0.0,1.1989778467157899,0.8156074493286232,1.140313995589965,0.8623075958486099,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
1,4,15.343570676337398,1.1081966582482397,2.0907281827065596,10,0.0,1.367211219012335,0.8772996083662502,1.7037877659013354,1.1711632603857285,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,injection,1
2,1,-0.0026846105145660417,1.0,0.0,6,0.0,0.4425070493497599,0.37976591483421657,-0.6309297535714575,-0.7570568896624595,122,0.6931471805599453,3.367295829986474,0.0,0,1,0,0,0.0,0.0,0.0,normal,0
1,4,-0.0021174075197494535,1.0318429363776707,1.817240168940306,10,0.0,1.1989778467157899,0.759184078761594,1.2618595071429148,0.9302388275525282,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,password,1
1,5,-0.0004726150501857838,0.0,0.0,1,0.0,0.0,-0.3297396299311669,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,dos,1
1,5,-0.003157292675115859,0.0,0.0,1,0.0,0.0,-0.2464018622082859,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,backdoor,1
1,5,-0.002892589209369472,0.0,0.0,1,0.0,0.0,-0.3297396299311669,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,dos,1
1,5,-9.452206495968635e-05,0.0,0.0,1,0.0,0.0,-0.2464018622082859,0.0,0.0,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,backdoor,1
1,5,4.742468961410654,0.0,0.0,6,0.0,4.477447192601595,1.8971459033366327,-0.6309297535714575,-0.7570568896624595,408,0.0,0.0,0.0,2,2,2,2,0.0,0.0,0.0,normal,0
