arp.dst.proto_ipv4,arp.opcode,arp.hw.size,arp.src.proto_ipv4,icmp.checksum,icmp.seq_le,icmp.transmit_timestamp,http.file_data,http.content_length,http.request.method,http.referer,http.request.version,http.response,tcp.ack,tcp.ack_raw,tcp.checksum,tcp.connection.fin,tcp.connection.rst,tcp.connection.syn,tcp.connection.synack,tcp.dstport,tcp.flags,tcp.flags.ack,tcp.len,tcp.seq,udp.port,udp.stream,udp.time_delta,dns.qry.name,dns.qry.name.len,dns.qry.qu,dns.retransmission,dns.retransmit_request,mqtt.conack.flags,mqtt.conflag.cleansess,mqtt.hdrflags,mqtt.len,mqtt.msg,mqtt.msgtype,mqtt.protoname,mqtt.topic,mqtt.topic_len,label_multiclass,label_binary
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,1.5635258544593913,0.4083387030330713,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-0.1361750863251513,3.091042453358316,0.0,5.545177444479562,0.6931471805599453,3,6.618738983517219,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-0.13611135462333931,3.091042453358316,0.0,5.545177444479562,0.6931471805599453,3,6.62273632394984,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,4.090850013446136,-0.14478295061395813,2.772588722239781,0.0,5.545177444479562,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,0.3100766162262609,3.1354942159291497,0.0,2.5649493574615367,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,0.31004984631599036,3.1354942159291497,0.0,2.5649493574615367,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-0.1446376223415126,3.1354942159291497,0.0,2.5649493574615367,0.6931471805599453,3,6.660575149839686,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-0.14470588898000347,3.1354942159291497,0.0,2.5649493574615367,0.6931471805599453,3,6.661854740545311,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-0.01110939510166914,3.1354942159291497,0.0,2.5649493574615367,0.6931471805599453,3,6.660575149839686,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-0.011043099001658523,3.1354942159291497,0.0,2.5649493574615367,0.6931471805599453,3,6.661854740545311,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-0.144610488896195,3.1354942159291497,0.0,2.5649493574615367,0.6931471805599453,3,6.660575149839686,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-0.1447157028386254,3.1354942159291497,0.0,2.5649493574615367,0.6931471805599453,3,6.661854740545311,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,0.08473979786715236,3.1354942159291497,0.0,2.5649493574615367,0.6931471805599453,3,6.660575149839686,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,0.08475538995872471,3.1354942159291497,0.0,2.5649493574615367,0.6931471805599453,3,6.661854740545311,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-0.1446390834731929,3.1354942159291497,0.0,2.5649493574615367,0.6931471805599453,3,6.660575149839686,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-0.1446745712382937,3.1354942159291497,0.0,2.5649493574615367,0.6931471805599453,3,6.661854740545311,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,1.5635258544593913,0.4610820081428254,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,4.082445300630102,-0.14478295061395813,2.772588722239781,0.0,5.545177444479562,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,4.0821476133531345,-0.14478295061395813,2.772588722239781,0.0,5.545177444479562,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,0.27396719178082435,3.091042453358316,0.0,5.545177444479562,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,0.273963168551953,3.091042453358316,0.0,5.545177444479562,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-0.14472029671811587,3.091042453358316,0.0,5.545177444479562,0.6931471805599453,3,6.687108607866515,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-0.14466622063347434,3.091042453358316,0.0,5.545177444479562,0.6931471805599453,3,6.688354713946762,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,0.3039812690899079,3.1354942159291497,0.0,2.5649493574615367,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,0.303975055015445,3.1354942159291497,0.0,2.5649493574615367,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-0.14476060190159332,3.1354942159291497,0.0,2.5649493574615367,0.6931471805599453,3,6.720220155135295,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-0.14476561448887432,3.1354942159291497,0.0,2.5649493574615367,0.6931471805599453,3,6.721425700790643,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-0.00017155898102894082,3.1354942159291497,0.0,2.5649493574615367,0.6931471805599453,3,6.720220155135295,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-9.328469578667209e-05,3.1354942159291497,0.0,2.5649493574615367,0.6931471805599453,3,6.721425700790643,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-0.1445722993260105,3.1354942159291497,0.0,2.5649493574615367,0.6931471805599453,3,6.720220155135295,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-0.144731573032507,3.1354942159291497,0.0,2.5649493574615367,0.6931471805599453,3,6.721425700790643,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,0.08841875175157105,3.1354942159291497,0.0,2.5649493574615367,0.6931471805599453,3,6.720220155135295,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,0.08844138921782077,3.1354942159291497,0.0,2.5649493574615367,0.6931471805599453,3,6.721425700790643,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-0.14469753712308048,3.1354942159291497,0.0,2.5649493574615367,0.6931471805599453,3,6.720220155135295,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-0.14476269046500845,3.1354942159291497,0.0,2.5649493574615367,0.6931471805599453,3,6.721425700790643,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,1.5635258544593913,0.5597168978880861,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,4.0564758232355205,-0.14478295061395813,2.772588722239781,0.0,5.545177444479562,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,0.4650701232630682,3.091042453358316,0.0,5.545177444479562,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,0.4650824064374201,3.091042453358316,0.0,5.545177444479562,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-0.06119236988216676,3.091042453358316,0.0,5.545177444479562,0.6931471805599453,3,6.744059186311348,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,4.048701310833714,-0.14478295061395813,2.772588722239781,0.0,5.545177444479562,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-0.06121126916873042,3.091042453358316,0.0,5.545177444479562,0.6931471805599453,3,6.747586526829315,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,1.5635258544593913,0.1466425883729726,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,0.12200133012657034,3.091042453358316,0.0,5.545177444479562,0.6931471805599453,3,6.744059186311348,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,0.12194529860587294,3.091042453358316,0.0,5.545177444479562,0.6931471805599453,3,6.747586526829315,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,4.080391637245568,-0.14478295061395813,2.772588722239781,0.0,5.545177444479562,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,4.019117884898281,-0.14478295061395813,2.772588722239781,0.0,5.545177444479562,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-0.14448905774206414,3.091042453358316,0.0,5.545177444479562,0.6931471805599453,3,6.744059186311348,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-0.144490100664461,3.091042453358316,0.0,5.545177444479562,0.6931471805599453,3,6.747586526829315,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,0.31115569938784277,3.1354942159291497,0.0,2.5649493574615367,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,0.3111599611284831,3.1354942159291497,0.0,2.5649493574615367,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-0.14466601187263117,3.1354942159291497,0.0,2.5649493574615367,0.6931471805599453,3,6.812345094177479,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-0.1447000426450934,3.1354942159291497,0.0,2.5649493574615367,0.6931471805599453,3,6.813444599510896,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-0.0019832795693311878,3.1354942159291497,0.0,2.5649493574615367,0.6931471805599453,3,6.812345094177479,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-0.001976742690153529,3.1354942159291497,0.0,2.5649493574615367,0.6931471805599453,3,6.813444599510896,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-0.1446493116811487,3.1354942159291497,0.0,2.5649493574615367,0.6931471805599453,3,6.812345094177479,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-0.14462155056756867,3.1354942159291497,0.0,2.5649493574615367,0.6931471805599453,3,6.813444599510896,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,0.08315083461887642,3.1354942159291497,0.0,2.5649493574615367,0.6931471805599453,3,6.812345094177479,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,0.0831485199298289,3.1354942159291497,0.0,2.5649493574615367,0.6931471805599453,3,6.813444599510896,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-0.14469858108693345,3.1354942159291497,0.0,2.5649493574615367,0.6931471805599453,3,6.812345094177479,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-0.14470275699452312,3.1354942159291497,0.0,2.5649493574615367,0.6931471805599453,3,6.813444599510896,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,1.5635258544593913,0.4471467486706085,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,4.014847538663898,-0.14478295061395813,2.772588722239781,0.0,5.545177444479562,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,0.23412126157629398,3.091042453358316,0.0,5.545177444479562,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,0.23415142521940696,3.091042453358316,0.0,5.545177444479562,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,2,0.0,-0.11227262637457826,-0.489013248180181,-0.5725850877823285,0.0,0.0,0.0,0.0,-0.041462984982604485,-0.8888888888888888,-1.0,3.17039884289658,-0.06373442613576981,3.091042453358316,0.0,5.545177444479562,0.6931471805599453,3,6.8308742346461795,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,1,0.0,MITM,1
